question,answer,correct
5406 + 9434,14840,True
6081 + 6105,12186,True
9106 + 2553,11659,True
9791 + 4899,14690,True
6685 + 4516,11201,True
6630 + 2460,9090,True
8351 + 1274,9625,True
6800 + 4395,11195,True
6139 + 5225,11364,True
4980 + 8418,13398,True
2442 + 4127,6569,True
4666 + 5100,9766,True
9307 + 1295,10602,True
8323 + 1839,10162,True
2437 + 6340,8777,True
2559 + 8652,11211,True
2410 + 1800,4210,True
1074 + 7371,8445,True
4388 + 3502,7890,True
6617 + 9092,15709,True
2025 + 2541,4566,True
2240 + 7398,9638,True
1426 + 5065,6491,True
9694 + 1359,11053,True
7782 + 2080,9862,True
8769 + 5389,14158,True
3277 + 3664,6941,True
8660 + 4895,13555,True
6979 + 3598,10577,True
9111 + 7548,16659,True
1366 + 2812,4178,True
9883 + 5017,14900,True
2354 + 2104,4458,True
6373 + 9689,16062,True
2764 + 7448,10212,True
4539 + 8076,12615,True
1703 + 8184,9887,True
5928 + 8354,14282,True
6569 + 5147,11716,True
6999 + 2205,9204,True
8696 + 6828,15524,True
5171 + 7529,12700,True
3919 + 5088,9007,True
3883 + 8930,12813,True
7518 + 2208,9726,True
8409 + 5741,14150,True
5744 + 3249,8993,True
6766 + 1946,8712,True
4872 + 2084,6956,True
7337 + 6333,13670,True
2139 + 9904,12043,True
7170 + 1066,8236,True
1294 + 2674,3968,True
2575 + 8772,11347,True
6962 + 7407,14369,True
6623 + 9047,15670,True
3053 + 6197,9250,True
4332 + 4117,8449,True
4060 + 9835,13895,True
5098 + 4669,9767,True
5831 + 8003,13834,True
7946 + 5467,13413,True
5540 + 7254,12794,True
6931 + 6808,13739,True
8099 + 3700,11799,True
2862 + 2001,4863,True
3929 + 1287,5216,True
5621 + 9547,15168,True
3458 + 5150,8608,True
6667 + 3324,9991,True
8920 + 6391,15311,True
4613 + 5490,10103,True
1789 + 8013,9802,True
6263 + 1992,8255,True
7880 + 5946,13826,True
4328 + 5889,10217,True
7436 + 1998,9434,True
5845 + 8623,14468,True
2819 + 1338,4157,True
8169 + 1653,9822,True
3272 + 9066,12338,True
5380 + 1654,7034,True
6934 + 7449,14383,True
9397 + 3274,12671,True
8596 + 3172,11768,True
5164 + 7437,12601,True
4469 + 5253,9722,True
7085 + 8626,15711,True
8277 + 3609,11886,True
5683 + 6321,12004,True
5423 + 2722,8145,True
5947 + 8411,14358,True
9593 + 1450,11043,True
3593 + 5343,8936,True
2877 + 1189,4066,True
8470 + 5692,14162,True
7345 + 1916,9261,True
3534 + 8514,12048,True
2050 + 1849,3899,True
1870 + 2791,4661,True
2345 + 4004,6349,True
9815 + 9761,19576,True
5018 + 9436,14454,True
2120 + 2095,4215,True
9321 + 6431,15752,True
5753 + 6279,12032,True
8807 + 7347,16154,True
6507 + 9212,15719,True
5706 + 8313,14019,True
6734 + 9985,16719,True
8825 + 9113,17938,True
4728 + 2598,7326,True
4791 + 7882,12673,True
3738 + 5654,9392,True
4105 + 3378,7483,True
4639 + 1357,5996,True
5178 + 4197,9375,True
3191 + 3370,6561,True
5064 + 4383,9447,True
3353 + 4737,8090,True
9629 + 9733,19362,True
8206 + 6315,14521,True
9833 + 8321,18154,True
5287 + 9436,14723,True
5976 + 1429,7405,True
2295 + 8114,10409,True
2480 + 2780,5260,True
5324 + 2383,7707,True
4502 + 6740,11242,True
7269 + 3136,10405,True
4881 + 7281,12162,True
6634 + 1430,8064,True
8863 + 5241,14104,True
4234 + 1066,5300,True
6232 + 8040,14272,True
5867 + 1634,7501,True
3906 + 5069,8975,True
5813 + 3357,9170,True
1342 + 8787,10129,True
1334 + 7730,9064,True
4473 + 7776,12249,True
1448 + 9935,11383,True
1117 + 6652,7769,True
9066 + 5349,14415,True
2713 + 9352,12065,True
7044 + 4621,11665,True
9874 + 8995,18869,True
7464 + 9241,16705,True
5811 + 3543,9354,True
5100 + 4271,9371,True
1125 + 1124,2249,True
5067 + 1931,6998,True
1430 + 6546,7976,True
2795 + 2934,5729,True
7775 + 1133,8908,True
3217 + 3846,7063,True
7598 + 3868,11466,True
7494 + 3092,10586,True
2386 + 7254,9640,True
3949 + 9953,13902,True
2834 + 1515,4349,True
6401 + 9281,15682,True
7016 + 7447,14463,True
6213 + 3449,9662,True
5543 + 6359,11902,True
1947 + 6150,8097,True
9514 + 3076,12590,True
7320 + 5074,12394,True
9115 + 3018,12133,True
5026 + 4373,9399,True
5835 + 2316,8151,True
1638 + 7259,8897,True
3889 + 2272,6161,True
7695 + 3641,11336,True
4042 + 4519,8561,True
2607 + 8537,11144,True
4812 + 8695,13507,True
9987 + 6019,16006,True
4301 + 3088,7389,True
1730 + 7997,9727,True
1690 + 1863,3553,True
6362 + 7075,13437,True
2267 + 1589,3856,True
7826 + 1308,9134,True
3666 + 8925,12591,True
7276 + 5975,13251,True
7091 + 3015,10106,True
8173 + 6385,14558,True
9768 + 9704,19472,True
3039 + 4052,7091,True
9378 + 4768,14146,True
4349 + 5036,9385,True
8900 + 2786,11686,True
1450 + 3333,4783,True
9843 + 4466,14309,True
8462 + 3168,11630,True
8920 + 8393,17313,True
1037 + 2833,3870,True
8110 + 5420,13530,True
4843 + 9654,14497,True
8473 + 6848,15321,True
7209 + 4439,11648,True
7531 + 8002,15533,True
6813 + 7123,13936,True
7740 + 6958,14698,True
3248 + 4898,8146,True
5431 + 2274,7705,True
7861 + 1576,9437,True
1412 + 3578,4990,True
1445 + 4576,6021,True
1355 + 3198,4553,True
8119 + 9942,18061,True
4935 + 8517,13452,True
4062 + 9675,13737,True
2119 + 7073,9192,True
3818 + 8879,12697,True
3200 + 1997,5197,True
4707 + 4883,9590,True
7896 + 9453,17349,True
9946 + 3032,12978,True
5863 + 3867,9730,True
9090 + 8710,17800,True
3383 + 6246,9629,True
7992 + 4806,12798,True
3119 + 8962,12081,True
8011 + 8674,16685,True
9713 + 9939,19652,True
7685 + 3115,10800,True
1418 + 2986,4404,True
5019 + 4165,9184,True
5831 + 7664,13495,True
1501 + 7207,8708,True
4745 + 3592,8337,True
1510 + 4756,6266,True
4954 + 5138,10092,True
8427 + 5111,13538,True
9736 + 8598,18334,True
5724 + 9647,15371,True
2253 + 4091,6344,True
1669 + 3390,5059,True
4254 + 4125,8379,True
8875 + 2273,11148,True
2119 + 4945,7064,True
6028 + 9350,15378,True
6233 + 8367,14600,True
8092 + 9400,17492,True
2818 + 1592,4410,True
3165 + 8656,11821,True
8383 + 3358,11741,True
9034 + 9279,18313,True
4304 + 5930,10234,True
8633 + 2171,10804,True
1274 + 5171,6445,True
4542 + 2500,7042,True
4020 + 9779,13799,True
6286 + 3585,9871,True
6866 + 9451,16317,True
4387 + 7561,11948,True
8674 + 4278,12952,True
5973 + 4652,10625,True
2187 + 7672,9859,True
1733 + 8635,10368,True
7103 + 5452,12555,True
1259 + 8869,10128,True
6293 + 7813,14106,True
1923 + 7317,9240,True
4236 + 2459,6695,True
5551 + 2927,8478,True
8068 + 4750,12818,True
2747 + 3783,6530,True
5967 + 6605,12572,True
5006 + 9320,14326,True
6572 + 3011,9583,True
5166 + 6954,12120,True
1987 + 8025,10012,True
6597 + 7332,13929,True
1031 + 9494,10525,True
5012 + 4944,9956,True
2016 + 1767,3783,True
3349 + 9861,13210,True
6657 + 1856,8513,True
8117 + 5084,13201,True
8101 + 9124,17225,True
2855 + 6414,9269,True
4406 + 3599,8005,True
6960 + 7690,14650,True
1377 + 1438,2815,True
5665 + 9165,14830,True
9200 + 9008,18208,True
3728 + 3188,6916,True
7476 + 5763,13239,True
5122 + 3528,8650,True
2140 + 2297,4437,True
6717 + 6458,13175,True
3018 + 9357,12375,True
3224 + 6232,9456,True
8963 + 9406,18369,True
6407 + 5947,12354,True
3492 + 6571,10063,True
1885 + 9720,11605,True
5339 + 2895,8234,True
4030 + 5707,9737,True
7224 + 3335,10559,True
2401 + 5412,7813,True
1533 + 7475,9008,True
5988 + 8042,14030,True
9620 + 7221,16841,True
7036 + 2211,9247,True
4558 + 9541,14099,True
5391 + 2341,7732,True
6651 + 4617,11268,True
4438 + 6607,11045,True
7380 + 3181,10561,True
6829 + 6845,13674,True
9246 + 6194,15440,True
8284 + 2782,11066,True
1292 + 6207,7499,True
7163 + 3872,11035,True
2054 + 3099,5153,True
9350 + 6554,15904,True
1112 + 1185,2297,True
7612 + 9931,17543,True
6197 + 5472,11669,True
7246 + 6540,13786,True
9968 + 4803,14771,True
7540 + 9915,17455,True
9474 + 1314,10788,True
8529 + 7672,16201,True
5166 + 9052,14218,True
3339 + 7485,10824,True
1217 + 4288,5505,True
5068 + 1186,6254,True
2696 + 9123,11819,True
3912 + 6652,10564,True
2393 + 2732,5125,True
2480 + 3423,5903,True
1533 + 7393,8926,True
1902 + 7890,9792,True
4867 + 4185,9052,True
4053 + 8395,12448,True
5959 + 4410,10369,True
3753 + 9552,13305,True
4377 + 2163,6540,True
3864 + 2403,6267,True
4302 + 3491,7793,True
9501 + 1175,10676,True
3662 + 5969,9631,True
2724 + 7759,10483,True
9475 + 4604,14079,True
5636 + 6098,11734,True
9102 + 8796,17898,True
9356 + 2993,12349,True
2032 + 2951,4983,True
8595 + 6463,15058,True
1320 + 7334,8654,True
1131 + 1288,2419,True
1852 + 9589,11441,True
9515 + 5010,14525,True
9315 + 6434,15749,True
4512 + 7576,12088,True
7667 + 2332,9999,True
9626 + 3120,12746,True
4929 + 6198,11127,True
1944 + 9908,11852,True
6592 + 4607,11199,True
8229 + 1995,10224,True
2680 + 2706,5386,True
4035 + 2846,6881,True
5980 + 6106,12086,True
7030 + 1581,8611,True
8813 + 6973,15786,True
1849 + 3697,5546,True
6895 + 1769,8664,True
9649 + 8458,18107,True
3906 + 2339,6245,True
1927 + 2676,4603,True
9020 + 4198,13218,True
2123 + 4064,6187,True
8644 + 2095,10739,True
3915 + 5894,9809,True
3924 + 5132,9056,True
7767 + 5955,13722,True
5555 + 6787,12342,True
8902 + 4494,13396,True
9385 + 9993,19378,True
3639 + 7342,10981,True
5252 + 9474,14726,True
7113 + 7790,14903,True
6653 + 4699,11352,True
1857 + 8278,10135,True
4187 + 8619,12806,True
1081 + 5769,6850,True
4659 + 9561,14220,True
9146 + 8006,17152,True
3040 + 2503,5543,True
3142 + 8273,11415,True
4653 + 7470,12123,True
6307 + 9217,15524,True
1135 + 9570,10705,True
8818 + 4301,13119,True
4373 + 7474,11847,True
2658 + 2307,4965,True
7475 + 4121,11596,True
2371 + 1820,4191,True
1170 + 1532,2702,True
1027 + 4088,5115,True
9762 + 3255,13017,True
3623 + 3807,7430,True
1190 + 8545,9735,True
3682 + 8397,12079,True
7761 + 3376,11137,True
2092 + 6566,8658,True
8012 + 1084,9096,True
2968 + 4877,7845,True
5397 + 9206,14603,True
1560 + 8537,10097,True
1598 + 3768,5366,True
6909 + 9283,16192,True
2911 + 5559,8470,True
7761 + 8527,16288,True
4085 + 2501,6586,True
3741 + 8078,11819,True
6097 + 7111,13208,True
3810 + 6560,10370,True
7105 + 5859,12964,True
3664 + 6627,10291,True
3366 + 1479,4845,True
2475 + 7157,9632,True
4854 + 2354,7208,True
1545 + 3187,4732,True
3572 + 8523,12095,True
7294 + 7219,14513,True
2762 + 8207,10969,True
1282 + 8706,9988,True
7543 + 7466,15009,True
6459 + 1305,7764,True
1489 + 8442,9931,True
7541 + 3965,11506,True
3652 + 9547,13199,True
8532 + 9364,17896,True
6799 + 1272,8071,True
5350 + 4478,9828,True
7490 + 6451,13941,True
2003 + 2875,4878,True
2773 + 9965,12738,True
1660 + 3652,5312,True
5012 + 9269,14281,True
8185 + 4044,12229,True
4003 + 7075,11078,True
2167 + 7689,9856,True
8125 + 9163,17288,True
9133 + 5088,14221,True
6427 + 8996,15423,True
6526 + 4302,10828,True
2963 + 1327,4290,True
7544 + 1306,8850,True
8404 + 4265,12669,True
9885 + 4330,14215,True
5442 + 3354,8796,True
3717 + 5264,8981,True
4208 + 9813,14021,True
5563 + 7967,13530,True
5344 + 5565,10909,True
1934 + 9347,11281,True
1875 + 5310,7185,True
1817 + 3597,5414,True
1770 + 8431,10201,True
7170 + 6732,13902,True
4035 + 7410,11445,True
3353 + 6136,9489,True
3011 + 4806,7817,True
4029 + 9919,13948,True
1403 + 2416,3819,True
9697 + 1751,11448,True
5365 + 5953,11318,True
7411 + 9783,17194,True
2914 + 6126,9040,True
5151 + 8818,13969,True
8792 + 8012,16804,True
6765 + 8919,15684,True
4208 + 2359,6567,True
6510 + 9492,16002,True
4843 + 9441,14284,True
5195 + 8704,13899,True
9605 + 9717,19322,True
6237 + 3589,9826,True
9442 + 9153,18595,True
9348 + 8537,17885,True
8517 + 3555,12072,True
9994 + 3525,13519,True
2356 + 2814,5170,True
6018 + 5008,11026,True
1001 + 2917,3918,True
3493 + 9351,12844,True
1353 + 8693,10046,True
1142 + 9731,10873,True
1301 + 3940,5241,True
7492 + 1406,8898,True
2138 + 6119,8257,True
9056 + 9408,18464,True
7715 + 6123,13838,True
5076 + 8101,13177,True
3820 + 3135,6955,True
3660 + 9695,13355,True
2190 + 1886,4076,True
4038 + 3443,7481,True
5542 + 5000,10542,True
1740 + 6734,8474,True
6798 + 1330,8128,True
9578 + 5761,15339,True
9848 + 2446,12294,True
3128 + 5852,8980,True
5444 + 4154,9598,True
2291 + 8862,11153,True
1631 + 4224,5855,True
2479 + 1077,3556,True
4565 + 8038,12603,True
8914 + 1921,10835,True
4509 + 4136,8645,True
8783 + 4787,13570,True
2767 + 8224,10991,True
7241 + 3895,11136,True
4506 + 1984,6490,True
3286 + 5909,9195,True
7751 + 3384,11135,True
1594 + 5499,7093,True
9976 + 2478,12454,True
3181 + 5407,8588,True
8661 + 5134,13795,True
6820 + 6560,13380,True
3855 + 4494,8349,True
8404 + 7595,15999,True
1880 + 5521,7401,True
8189 + 1252,9441,True
1822 + 5107,6929,True
1046 + 8137,9183,True
4510 + 8998,13508,True
4456 + 4865,9321,True
2890 + 8607,11497,True
3768 + 4085,7853,True
1470 + 7901,9371,True
5998 + 7929,13927,True
3623 + 7496,11119,True
1344 + 4177,5521,True
1035 + 3847,4882,True
2860 + 6671,9531,True
3094 + 6075,9169,True
2939 + 6506,9445,True
5992 + 4989,10981,True
5725 + 7698,13423,True
5019 + 8162,13181,True
4610 + 5405,10015,True
3283 + 9252,12535,True
2650 + 6773,9423,True
4694 + 3070,7764,True
8975 + 2300,11275,True
6880 + 4343,11223,True
5350 + 3441,8791,True
9743 + 2292,12035,True
2525 + 6592,9117,True
1117 + 7931,9048,True
5024 + 1130,6154,True
3233 + 7182,10415,True
1532 + 1987,3519,True
7798 + 9762,17560,True
4611 + 7902,12513,True
5179 + 4707,9886,True
4745 + 8606,13351,True
4946 + 8788,13734,True
4289 + 3892,8181,True
9729 + 6998,16727,True
7923 + 8273,16196,True
2370 + 9414,11784,True
4930 + 7617,12547,True
5575 + 7325,12900,True
7387 + 3926,11313,True
8839 + 4348,13187,True
5190 + 9759,14949,True
9126 + 6559,15685,True
7332 + 5418,12750,True
8040 + 9362,17402,True
3260 + 3984,7244,True
4478 + 9728,14206,True
2800 + 5405,8205,True
2024 + 5104,7128,True
7776 + 8526,16302,True
8684 + 6458,15142,True
8719 + 4610,13329,True
3269 + 9380,12649,True
1654 + 6925,8579,True
7402 + 1383,8785,True
6880 + 5465,12345,True
4517 + 5827,10344,True
1079 + 7428,8507,True
5556 + 4074,9630,True
8266 + 7699,15965,True
7728 + 5131,12859,True
8920 + 1009,9929,True
6612 + 1384,7996,True
7507 + 1739,9246,True
1786 + 3184,4970,True
2170 + 6821,8991,True
2118 + 6073,8191,True
2709 + 3408,6117,True
5448 + 6471,11919,True
8560 + 7257,15817,True
2362 + 2813,5175,True
9912 + 4864,14776,True
1356 + 7144,8500,True
9004 + 7787,16791,True
7702 + 1424,9126,True
3427 + 9049,12476,True
7899 + 6325,14224,True
5484 + 1943,7427,True
2985 + 4798,7783,True
7056 + 5329,12385,True
7207 + 9046,16253,True
7214 + 8023,15237,True
5745 + 9742,15487,True
1000 + 7600,8600,True
4780 + 1864,6644,True
9153 + 5013,14166,True
5773 + 1862,7635,True
3074 + 7324,10398,True
3061 + 8993,12054,True
6493 + 7514,14007,True
2335 + 3210,5545,True
6847 + 7008,13855,True
3201 + 8217,11418,True
6646 + 9000,15646,True
8395 + 4970,13365,True
7980 + 3578,11558,True
1250 + 5530,6780,True
5717 + 9215,14932,True
1721 + 4309,6030,True
3341 + 8901,12242,True
9236 + 3896,13132,True
8891 + 3949,12840,True
6331 + 4254,10585,True
5605 + 2012,7617,True
4486 + 9367,13853,True
2843 + 9015,11858,True
7716 + 5792,13508,True
6062 + 5305,11367,True
4753 + 7184,11937,True
8500 + 7119,15619,True
3912 + 1285,5197,True
6554 + 8072,14626,True
9998 + 8631,18629,True
7991 + 2020,10011,True
3606 + 8826,12432,True
5976 + 3148,9124,True
1749 + 1318,3067,True
7150 + 7747,14897,True
7506 + 7998,15504,True
3159 + 6429,9588,True
7395 + 6620,14015,True
8743 + 1909,10652,True
1794 + 4732,6526,True
1039 + 9122,10161,True
5395 + 8796,14191,True
4328 + 6989,11317,True
8369 + 8208,16577,True
3107 + 7717,10824,True
5690 + 2792,8482,True
9297 + 3165,12462,True
9759 + 8102,17861,True
1439 + 8468,9907,True
8583 + 5729,14312,True
6907 + 9268,16175,True
8708 + 9854,18562,True
5571 + 2529,8100,True
2550 + 7227,9777,True
7424 + 2655,10079,True
2887 + 2188,5075,True
6681 + 9895,16576,True
3876 + 3369,7245,True
8592 + 4908,13500,True
7744 + 4754,12498,True
5936 + 1307,7243,True
2174 + 2599,4773,True
5187 + 4715,9902,True
5486 + 5987,11473,True
