question,answer,correct
88 * 67,5896,True
60 * 87,5220,True
79 * 70,5530,True
77 * 87,6699,True
80 * 54,4320,True
37 * 31,1147,True
75 * 31,2325,True
56 * 70,3920,True
98 * 92,9016,True
97 * 66,6402,True
33 * 24,792,True
51 * 33,1683,True
98 * 28,2744,True
16 * 77,1232,True
86 * 72,6192,True
22 * 79,1738,True
23 * 79,1817,True
72 * 63,4536,True
95 * 20,1900,True
18 * 74,1332,True
20 * 16,320,True
75 * 88,6600,True
26 * 92,2392,True
15 * 56,840,True
13 * 51,663,True
97 * 33,3201,True
94 * 79,7426,True
26 * 91,2366,True
56 * 44,2464,True
91 * 30,2730,True
17 * 52,884,True
28 * 10,280,True
94 * 98,9212,True
16 * 76,1216,True
40 * 23,920,True
59 * 29,1711,True
94 * 67,6298,True
74 * 63,4662,True
87 * 22,1914,True
67 * 67,4489,True
34 * 11,374,True
78 * 10,780,True
74 * 81,5994,True
11 * 48,528,True
56 * 13,728,True
90 * 77,6930,True
42 * 17,714,True
22 * 49,1078,True
30 * 48,1440,True
82 * 54,4428,True
63 * 86,5418,True
58 * 27,1566,True
34 * 83,2822,True
94 * 38,3572,True
48 * 28,1344,True
94 * 93,8742,True
34 * 52,1768,True
87 * 95,8265,True
92 * 34,3128,True
97 * 87,8439,True
17 * 26,442,True
53 * 46,2438,True
63 * 72,4536,True
87 * 42,3654,True
60 * 12,720,True
64 * 18,1152,True
26 * 53,1378,True
83 * 60,4980,True
33 * 68,2244,True
96 * 56,5376,True
88 * 56,4928,True
80 * 96,7680,True
20 * 57,1140,True
11 * 60,660,True
17 * 11,187,True
87 * 80,6960,True
71 * 60,4260,True
47 * 79,3713,True
57 * 16,912,True
81 * 46,3726,True
50 * 80,4000,True
81 * 35,2835,True
59 * 66,3894,True
30 * 97,2910,True
43 * 14,602,True
15 * 58,870,True
36 * 41,1476,True
51 * 38,1938,True
84 * 44,3696,True
24 * 92,2208,True
67 * 18,1206,True
63 * 66,4158,True
50 * 96,4800,True
33 * 67,2211,True
33 * 81,2673,True
91 * 15,1365,True
29 * 46,1334,True
48 * 64,3072,True
33 * 12,396,True
17 * 25,425,True
83 * 48,3984,True
87 * 63,5481,True
12 * 81,972,True
95 * 46,4370,True
61 * 54,3294,True
84 * 10,840,True
12 * 50,600,True
29 * 65,1885,True
60 * 72,4320,True
31 * 55,1705,True
15 * 96,1440,True
53 * 33,1749,True
63 * 10,630,True
90 * 40,3600,True
83 * 74,6142,True
85 * 77,6545,True
19 * 67,1273,True
69 * 64,4416,True
83 * 44,3652,True
14 * 15,210,True
98 * 61,5978,True
93 * 99,9207,True
36 * 76,2736,True
78 * 19,1482,True
90 * 74,6660,True
83 * 75,6225,True
37 * 69,2553,True
19 * 18,342,True
89 * 26,2314,True
77 * 33,2541,True
91 * 20,1820,True
65 * 89,5785,True
77 * 73,5621,True
61 * 58,3538,True
43 * 54,2322,True
22 * 16,352,True
34 * 85,2890,True
51 * 85,4335,True
28 * 84,2352,True
62 * 57,3534,True
17 * 31,527,True
11 * 74,814,True
47 * 87,4089,True
40 * 73,2920,True
73 * 54,3942,True
80 * 86,6880,True
83 * 76,6308,True
36 * 29,1044,True
93 * 26,2418,True
70 * 59,4130,True
54 * 71,3834,True
76 * 78,5928,True
82 * 15,1230,True
12 * 30,360,True
28 * 52,1456,True
96 * 98,9408,True
31 * 20,620,True
26 * 24,624,True
33 * 61,2013,True
89 * 33,2937,True
38 * 59,2242,True
39 * 21,819,True
63 * 99,6237,True
86 * 52,4472,True
91 * 42,3822,True
23 * 89,2047,True
28 * 47,1316,True
81 * 45,3645,True
79 * 55,4345,True
83 * 84,6972,True
36 * 20,720,True
44 * 50,2200,True
47 * 27,1269,True
65 * 63,4095,True
91 * 22,2002,True
42 * 22,924,True
26 * 15,390,True
75 * 67,5025,True
78 * 41,3198,True
42 * 35,1470,True
42 * 34,1428,True
89 * 43,3827,True
20 * 56,1120,True
20 * 22,440,True
97 * 73,7081,True
37 * 70,2590,True
43 * 91,3913,True
78 * 10,780,True
86 * 65,5590,True
18 * 45,810,True
10 * 35,350,True
20 * 46,920,True
53 * 21,1113,True
99 * 79,7821,True
52 * 17,884,True
41 * 63,2583,True
13 * 97,1261,True
86 * 13,1118,True
53 * 71,3763,True
86 * 30,2580,True
56 * 74,4144,True
27 * 44,1188,True
78 * 85,6630,True
87 * 88,7656,True
90 * 75,6750,True
79 * 16,1264,True
20 * 63,1260,True
36 * 57,2052,True
64 * 78,4992,True
23 * 43,989,True
61 * 90,5490,True
50 * 97,4850,True
49 * 93,4557,True
86 * 19,1634,True
67 * 69,4623,True
45 * 94,4230,True
43 * 21,903,True
39 * 54,2106,True
75 * 49,3675,True
73 * 16,1168,True
68 * 68,4624,True
22 * 36,792,True
63 * 45,2835,True
97 * 43,4171,True
96 * 17,1632,True
20 * 33,660,True
23 * 55,1265,True
29 * 29,841,True
24 * 62,1488,True
27 * 30,810,True
68 * 77,5236,True
73 * 20,1460,True
66 * 12,792,True
81 * 39,3159,True
23 * 99,2277,True
41 * 54,2214,True
70 * 61,4270,True
29 * 78,2262,True
40 * 99,3960,True
26 * 56,1456,True
19 * 89,1691,True
33 * 95,3135,True
39 * 80,3120,True
85 * 93,7905,True
40 * 73,2920,True
55 * 50,2750,True
14 * 97,1358,True
76 * 29,2204,True
48 * 62,2976,True
43 * 60,2580,True
44 * 32,1408,True
48 * 82,3936,True
58 * 27,1566,True
74 * 94,6956,True
47 * 38,1786,True
39 * 73,2847,True
21 * 93,1953,True
92 * 62,5704,True
36 * 72,2592,True
81 * 62,5022,True
32 * 11,352,True
60 * 26,1560,True
59 * 92,5428,True
44 * 47,2068,True
28 * 89,2492,True
72 * 60,4320,True
82 * 96,7872,True
54 * 55,2970,True
86 * 32,2752,True
65 * 10,650,True
17 * 42,714,True
90 * 92,8280,True
51 * 86,4386,True
41 * 77,3157,True
13 * 21,273,True
46 * 41,1886,True
74 * 30,2220,True
59 * 50,2950,True
58 * 78,4524,True
53 * 97,5141,True
12 * 59,708,True
98 * 11,1078,True
14 * 35,490,True
51 * 93,4743,True
47 * 99,4653,True
29 * 74,2146,True
85 * 57,4845,True
65 * 25,1625,True
33 * 53,1749,True
80 * 89,7120,True
31 * 70,2170,True
22 * 35,770,True
46 * 68,3128,True
80 * 10,800,True
93 * 15,1395,True
53 * 78,4134,True
47 * 95,4465,True
32 * 83,2656,True
14 * 20,280,True
22 * 88,1936,True
82 * 84,6888,True
24 * 49,1176,True
98 * 90,8820,True
39 * 55,2145,True
59 * 12,708,True
69 * 88,6072,True
97 * 77,7469,True
11 * 20,220,True
61 * 17,1037,True
10 * 18,180,True
65 * 47,3055,True
42 * 39,1638,True
64 * 46,2944,True
93 * 33,3069,True
51 * 25,1275,True
41 * 76,3116,True
64 * 10,640,True
18 * 61,1098,True
59 * 52,3068,True
10 * 13,130,True
54 * 56,3024,True
25 * 63,1575,True
95 * 60,5700,True
73 * 45,3285,True
69 * 66,4554,True
53 * 89,4717,True
11 * 32,352,True
83 * 77,6391,True
20 * 79,1580,True
68 * 99,6732,True
10 * 89,890,True
28 * 67,1876,True
32 * 20,640,True
14 * 18,252,True
80 * 35,2800,True
88 * 28,2464,True
49 * 29,1421,True
73 * 87,6351,True
81 * 64,5184,True
48 * 37,1776,True
31 * 28,868,True
64 * 19,1216,True
67 * 97,6499,True
50 * 86,4300,True
13 * 14,182,True
72 * 17,1224,True
64 * 16,1024,True
28 * 87,2436,True
48 * 81,3888,True
84 * 42,3528,True
81 * 68,5508,True
65 * 81,5265,True
64 * 69,4416,True
70 * 84,5880,True
82 * 70,5740,True
49 * 45,2205,True
86 * 68,5848,True
66 * 89,5874,True
45 * 70,3150,True
89 * 12,1068,True
52 * 52,2704,True
29 * 80,2320,True
75 * 91,6825,True
15 * 10,150,True
53 * 57,3021,True
41 * 23,943,True
56 * 49,2744,True
86 * 26,2236,True
69 * 46,3174,True
59 * 29,1711,True
18 * 71,1278,True
75 * 85,6375,True
96 * 56,5376,True
99 * 40,3960,True
83 * 52,4316,True
83 * 29,2407,True
22 * 60,1320,True
96 * 89,8544,True
61 * 40,2440,True
37 * 75,2775,True
75 * 78,5850,True
31 * 29,899,True
31 * 18,558,True
37 * 21,777,True
11 * 51,561,True
33 * 99,3267,True
67 * 84,5628,True
32 * 83,2656,True
99 * 69,6831,True
83 * 76,6308,True
75 * 91,6825,True
88 * 61,5368,True
30 * 34,1020,True
91 * 92,8372,True
52 * 23,1196,True
69 * 16,1104,True
27 * 84,2268,True
99 * 12,1188,True
82 * 62,5084,True
48 * 15,720,True
81 * 83,6723,True
76 * 45,3420,True
67 * 48,3216,True
25 * 19,475,True
87 * 53,4611,True
95 * 39,3705,True
76 * 31,2356,True
39 * 65,2535,True
65 * 41,2665,True
89 * 20,1780,True
81 * 77,6237,True
47 * 29,1363,True
30 * 67,2010,True
80 * 82,6560,True
91 * 39,3549,True
64 * 13,832,True
12 * 84,1008,True
78 * 92,7176,True
91 * 38,3458,True
58 * 35,2030,True
11 * 19,209,True
81 * 58,4698,True
89 * 75,6675,True
76 * 99,7524,True
13 * 90,1170,True
49 * 35,1715,True
69 * 21,1449,True
48 * 71,3408,True
28 * 79,2212,True
72 * 61,4392,True
46 * 81,3726,True
64 * 81,5184,True
97 * 22,2134,True
85 * 55,4675,True
84 * 85,7140,True
51 * 70,3570,True
72 * 70,5040,True
