question,answer,correct
10 - 25,-15,True
37 - 12,25,True
47 - 21,26,True
98 - 98,0,True
65 - 76,-11,True
20 - 61,-41,True
81 - 61,20,True
50 - 76,-26,True
97 - 26,71,True
86 - 16,70,True
85 - 41,44,True
11 - 83,-72,True
90 - 39,51,True
51 - 88,-37,True
54 - 11,43,True
23 - 37,-14,True
77 - 84,-7,True
92 - 82,10,True
12 - 34,-22,True
48 - 86,-38,True
72 - 40,32,True
19 - 71,-52,True
94 - 63,31,True
59 - 29,30,True
60 - 13,47,True
15 - 36,-21,True
21 - 39,-18,True
65 - 98,-33,True
65 - 33,32,True
78 - 97,-19,True
28 - 11,17,True
76 - 26,50,True
73 - 33,40,True
22 - 84,-62,True
40 - 76,-36,True
46 - 11,35,True
32 - 72,-40,True
84 - 82,2,True
53 - 27,26,True
78 - 60,18,True
54 - 29,25,True
49 - 49,0,True
12 - 90,-78,True
58 - 58,0,True
46 - 81,-35,True
94 - 54,40,True
18 - 51,-33,True
48 - 50,-2,True
70 - 38,32,True
84 - 75,9,True
46 - 59,-13,True
38 - 25,13,True
67 - 65,2,True
36 - 34,2,True
60 - 71,-11,True
52 - 72,-20,True
32 - 37,-5,True
72 - 45,27,True
89 - 63,26,True
51 - 31,20,True
68 - 92,-24,True
12 - 59,-47,True
75 - 36,39,True
35 - 80,-45,True
84 - 69,15,True
63 - 78,-15,True
32 - 91,-59,True
58 - 52,6,True
47 - 40,7,True
44 - 64,-20,True
49 - 20,29,True
88 - 19,69,True
48 - 99,-51,True
79 - 38,41,True
84 - 78,6,True
34 - 25,9,True
25 - 71,-46,True
91 - 59,32,True
90 - 26,64,True
17 - 91,-74,True
36 - 81,-45,True
92 - 92,0,True
95 - 90,5,True
93 - 26,67,True
56 - 44,12,True
95 - 41,54,True
34 - 83,-49,True
46 - 29,17,True
82 - 45,37,True
38 - 29,9,True
24 - 48,-24,True
88 - 19,69,True
96 - 17,79,True
12 - 48,-36,True
11 - 55,-44,True
44 - 86,-42,True
59 - 40,19,True
43 - 84,-41,True
14 - 65,-51,True
95 - 64,31,True
80 - 38,42,True
48 - 91,-43,True
53 - 86,-33,True
62 - 37,25,True
99 - 72,27,True
25 - 77,-52,True
68 - 75,-7,True
55 - 13,42,True
66 - 39,27,True
89 - 59,30,True
22 - 84,-62,True
25 - 35,-10,True
69 - 60,9,True
26 - 54,-28,True
46 - 43,3,True
70 - 49,21,True
71 - 69,2,True
59 - 44,15,True
88 - 85,3,True
25 - 81,-56,True
16 - 14,2,True
63 - 95,-32,True
38 - 15,23,True
65 - 27,38,True
65 - 59,6,True
26 - 30,-4,True
91 - 70,21,True
39 - 64,-25,True
58 - 19,39,True
84 - 70,14,True
72 - 56,16,True
14 - 35,-21,True
90 - 62,28,True
49 - 31,18,True
56 - 43,13,True
26 - 64,-38,True
42 - 73,-31,True
17 - 68,-51,True
32 - 13,19,True
12 - 56,-44,True
89 - 82,7,True
25 - 75,-50,True
41 - 69,-28,True
58 - 72,-14,True
40 - 65,-25,True
28 - 67,-39,True
79 - 95,-16,True
20 - 58,-38,True
60 - 58,2,True
63 - 37,26,True
65 - 86,-21,True
29 - 78,-49,True
91 - 64,27,True
10 - 46,-36,True
91 - 57,34,True
19 - 35,-16,True
54 - 53,1,True
28 - 19,9,True
45 - 28,17,True
30 - 53,-23,True
96 - 97,-1,True
56 - 13,43,True
74 - 16,58,True
72 - 25,47,True
41 - 72,-31,True
85 - 59,26,True
66 - 79,-13,True
47 - 80,-33,True
97 - 82,15,True
78 - 24,54,True
80 - 21,59,True
68 - 95,-27,True
70 - 66,4,True
71 - 80,-9,True
27 - 44,-17,True
82 - 90,-8,True
98 - 77,21,True
70 - 67,3,True
76 - 81,-5,True
43 - 42,1,True
98 - 97,1,True
15 - 45,-30,True
91 - 72,19,True
68 - 40,28,True
34 - 87,-53,True
96 - 60,36,True
30 - 39,-9,True
36 - 35,1,True
77 - 13,64,True
70 - 73,-3,True
27 - 78,-51,True
23 - 20,3,True
68 - 27,41,True
76 - 30,46,True
36 - 92,-56,True
32 - 65,-33,True
91 - 76,15,True
87 - 44,43,True
63 - 88,-25,True
86 - 25,61,True
59 - 25,34,True
10 - 42,-32,True
16 - 74,-58,True
36 - 49,-13,True
41 - 90,-49,True
90 - 16,74,True
89 - 57,32,True
95 - 41,54,True
50 - 25,25,True
96 - 84,12,True
66 - 23,43,True
59 - 27,32,True
77 - 32,45,True
99 - 97,2,True
37 - 86,-49,True
15 - 23,-8,True
99 - 95,4,True
79 - 20,59,True
74 - 23,51,True
45 - 10,35,True
75 - 15,60,True
41 - 91,-50,True
92 - 30,62,True
98 - 35,63,True
71 - 17,54,True
77 - 44,33,True
92 - 52,40,True
69 - 81,-12,True
81 - 74,7,True
52 - 72,-20,True
94 - 54,40,True
17 - 83,-66,True
59 - 48,11,True
41 - 13,28,True
85 - 72,13,True
72 - 18,54,True
68 - 17,51,True
33 - 87,-54,True
15 - 79,-64,True
43 - 95,-52,True
33 - 16,17,True
51 - 42,9,True
62 - 51,11,True
18 - 81,-63,True
48 - 36,12,True
90 - 43,47,True
80 - 96,-16,True
85 - 52,33,True
48 - 26,22,True
20 - 48,-28,True
31 - 99,-68,True
14 - 31,-17,True
45 - 11,34,True
98 - 71,27,True
59 - 20,39,True
19 - 92,-73,True
87 - 67,20,True
77 - 57,20,True
40 - 62,-22,True
27 - 43,-16,True
41 - 36,5,True
31 - 34,-3,True
25 - 60,-35,True
47 - 40,7,True
79 - 85,-6,True
75 - 90,-15,True
36 - 80,-44,True
18 - 58,-40,True
56 - 12,44,True
90 - 94,-4,True
94 - 14,80,True
46 - 38,8,True
87 - 80,7,True
15 - 42,-27,True
22 - 93,-71,True
12 - 50,-38,True
42 - 77,-35,True
60 - 26,34,True
44 - 77,-33,True
64 - 69,-5,True
89 - 96,-7,True
49 - 87,-38,True
76 - 43,33,True
75 - 85,-10,True
56 - 26,30,True
51 - 82,-31,True
36 - 60,-24,True
49 - 34,15,True
36 - 11,25,True
22 - 53,-31,True
68 - 77,-9,True
51 - 36,15,True
69 - 46,23,True
95 - 19,76,True
55 - 72,-17,True
94 - 62,32,True
17 - 33,-16,True
91 - 18,73,True
99 - 98,1,True
17 - 92,-75,True
14 - 66,-52,True
31 - 47,-16,True
74 - 72,2,True
23 - 72,-49,True
61 - 10,51,True
77 - 94,-17,True
24 - 67,-43,True
27 - 57,-30,True
98 - 99,-1,True
58 - 32,26,True
76 - 60,16,True
99 - 57,42,True
54 - 33,21,True
94 - 18,76,True
99 - 70,29,True
85 - 83,2,True
95 - 16,79,True
80 - 77,3,True
24 - 92,-68,True
94 - 86,8,True
97 - 84,13,True
67 - 61,6,True
55 - 96,-41,True
58 - 29,29,True
90 - 36,54,True
70 - 90,-20,True
63 - 28,35,True
38 - 21,17,True
77 - 29,48,True
12 - 32,-20,True
66 - 97,-31,True
20 - 94,-74,True
37 - 21,16,True
33 - 33,0,True
44 - 50,-6,True
35 - 72,-37,True
34 - 62,-28,True
70 - 39,31,True
56 - 45,11,True
43 - 98,-55,True
51 - 66,-15,True
50 - 62,-12,True
42 - 39,3,True
98 - 96,2,True
58 - 22,36,True
63 - 93,-30,True
78 - 14,64,True
80 - 59,21,True
55 - 81,-26,True
16 - 44,-28,True
41 - 90,-49,True
54 - 70,-16,True
32 - 28,4,True
56 - 92,-36,True
58 - 76,-18,True
54 - 44,10,True
32 - 95,-63,True
43 - 90,-47,True
12 - 63,-51,True
92 - 33,59,True
56 - 84,-28,True
52 - 73,-21,True
68 - 62,6,True
46 - 32,14,True
23 - 39,-16,True
40 - 25,15,True
79 - 60,19,True
94 - 47,47,True
72 - 89,-17,True
95 - 35,60,True
26 - 74,-48,True
90 - 62,28,True
72 - 12,60,True
50 - 64,-14,True
76 - 76,0,True
84 - 23,61,True
61 - 37,24,True
96 - 94,2,True
48 - 98,-50,True
58 - 17,41,True
14 - 90,-76,True
59 - 39,20,True
21 - 67,-46,True
93 - 59,34,True
33 - 31,2,True
61 - 55,6,True
51 - 44,7,True
98 - 65,33,True
34 - 16,18,True
55 - 77,-22,True
16 - 31,-15,True
42 - 24,18,True
91 - 58,33,True
62 - 80,-18,True
94 - 21,73,True
78 - 69,9,True
68 - 38,30,True
69 - 25,44,True
60 - 25,35,True
98 - 43,55,True
98 - 12,86,True
63 - 21,42,True
58 - 31,27,True
53 - 48,5,True
75 - 70,5,True
72 - 67,5,True
25 - 24,1,True
34 - 21,13,True
44 - 29,15,True
36 - 74,-38,True
22 - 48,-26,True
62 - 17,45,True
88 - 67,21,True
60 - 87,-27,True
79 - 70,9,True
77 - 87,-10,True
80 - 54,26,True
37 - 31,6,True
75 - 31,44,True
56 - 70,-14,True
98 - 92,6,True
97 - 66,31,True
33 - 24,9,True
51 - 33,18,True
98 - 28,70,True
16 - 77,-61,True
86 - 72,14,True
22 - 79,-57,True
23 - 79,-56,True
72 - 63,9,True
95 - 20,75,True
18 - 74,-56,True
20 - 16,4,True
75 - 88,-13,True
26 - 92,-66,True
15 - 56,-41,True
13 - 51,-38,True
97 - 33,64,True
94 - 79,15,True
26 - 91,-65,True
56 - 44,12,True
91 - 30,61,True
17 - 52,-35,True
28 - 10,18,True
94 - 98,-4,True
16 - 76,-60,True
40 - 23,17,True
59 - 29,30,True
94 - 67,27,True
74 - 63,11,True
87 - 22,65,True
67 - 67,0,True
34 - 11,23,True
78 - 10,68,True
74 - 81,-7,True
11 - 48,-37,True
56 - 13,43,True
90 - 77,13,True
42 - 17,25,True
22 - 49,-27,True
30 - 48,-18,True
82 - 54,28,True
63 - 86,-23,True
58 - 27,31,True
34 - 83,-49,True
94 - 38,56,True
48 - 28,20,True
94 - 93,1,True
34 - 52,-18,True
87 - 95,-8,True
92 - 34,58,True
97 - 87,10,True
17 - 26,-9,True
53 - 46,7,True
63 - 72,-9,True
87 - 42,45,True
60 - 12,48,True
64 - 18,46,True
26 - 53,-27,True
83 - 60,23,True
33 - 68,-35,True
96 - 56,40,True
88 - 56,32,True
80 - 96,-16,True
20 - 57,-37,True
11 - 60,-49,True
17 - 11,6,True
87 - 80,7,True
71 - 60,11,True
47 - 79,-32,True
57 - 16,41,True
81 - 46,35,True
50 - 80,-30,True
81 - 35,46,True
59 - 66,-7,True
30 - 97,-67,True
43 - 14,29,True
15 - 58,-43,True
36 - 41,-5,True
51 - 38,13,True
84 - 44,40,True
24 - 92,-68,True
67 - 18,49,True
63 - 66,-3,True
50 - 96,-46,True
33 - 67,-34,True
33 - 81,-48,True
91 - 15,76,True
29 - 46,-17,True
48 - 64,-16,True
33 - 12,21,True
17 - 25,-8,True
83 - 48,35,True
87 - 63,24,True
12 - 81,-69,True
95 - 46,49,True
61 - 54,7,True
84 - 10,74,True
12 - 50,-38,True
29 - 65,-36,True
60 - 72,-12,True
31 - 55,-24,True
15 - 96,-81,True
53 - 33,20,True
63 - 10,53,True
90 - 40,50,True
83 - 74,9,True
85 - 77,8,True
19 - 67,-48,True
69 - 64,5,True
83 - 44,39,True
14 - 15,-1,True
98 - 61,37,True
93 - 99,-6,True
36 - 76,-40,True
78 - 19,59,True
90 - 74,16,True
83 - 75,8,True
37 - 69,-32,True
19 - 18,1,True
89 - 26,63,True
77 - 33,44,True
91 - 20,71,True
65 - 89,-24,True
77 - 73,4,True
61 - 58,3,True
43 - 54,-11,True
22 - 16,6,True
34 - 85,-51,True
51 - 85,-34,True
28 - 84,-56,True
62 - 57,5,True
17 - 31,-14,True
11 - 74,-63,True
47 - 87,-40,True
40 - 73,-33,True
73 - 54,19,True
80 - 86,-6,True
83 - 76,7,True
36 - 29,7,True
93 - 26,67,True
70 - 59,11,True
54 - 71,-17,True
76 - 78,-2,True
82 - 15,67,True
12 - 30,-18,True
28 - 52,-24,True
96 - 98,-2,True
31 - 20,11,True
26 - 24,2,True
33 - 61,-28,True
89 - 33,56,True
38 - 59,-21,True
39 - 21,18,True
63 - 99,-36,True
86 - 52,34,True
91 - 42,49,True
23 - 89,-66,True
28 - 47,-19,True
81 - 45,36,True
79 - 55,24,True
83 - 84,-1,True
36 - 20,16,True
44 - 50,-6,True
47 - 27,20,True
65 - 63,2,True
91 - 22,69,True
42 - 22,20,True
26 - 15,11,True
75 - 67,8,True
78 - 41,37,True
42 - 35,7,True
42 - 34,8,True
89 - 43,46,True
20 - 56,-36,True
20 - 22,-2,True
97 - 73,24,True
37 - 70,-33,True
43 - 91,-48,True
78 - 10,68,True
86 - 65,21,True
18 - 45,-27,True
10 - 35,-25,True
20 - 46,-26,True
53 - 21,32,True
99 - 79,20,True
52 - 17,35,True
41 - 63,-22,True
13 - 97,-84,True
86 - 13,73,True
53 - 71,-18,True
86 - 30,56,True
56 - 74,-18,True
27 - 44,-17,True
78 - 85,-7,True
87 - 88,-1,True
90 - 75,15,True
79 - 16,63,True
20 - 63,-43,True
36 - 57,-21,True
64 - 78,-14,True
23 - 43,-20,True
61 - 90,-29,True
50 - 97,-47,True
49 - 93,-44,True
86 - 19,67,True
67 - 69,-2,True
45 - 94,-49,True
43 - 21,22,True
39 - 54,-15,True
75 - 49,26,True
73 - 16,57,True
68 - 68,0,True
22 - 36,-14,True
63 - 45,18,True
97 - 43,54,True
96 - 17,79,True
20 - 33,-13,True
23 - 55,-32,True
29 - 29,0,True
24 - 62,-38,True
27 - 30,-3,True
68 - 77,-9,True
73 - 20,53,True
66 - 12,54,True
81 - 39,42,True
23 - 99,-76,True
41 - 54,-13,True
70 - 61,9,True
29 - 78,-49,True
40 - 99,-59,True
26 - 56,-30,True
19 - 89,-70,True
33 - 95,-62,True
39 - 80,-41,True
85 - 93,-8,True
40 - 73,-33,True
55 - 50,5,True
14 - 97,-83,True
76 - 29,47,True
48 - 62,-14,True
43 - 60,-17,True
44 - 32,12,True
48 - 82,-34,True
58 - 27,31,True
74 - 94,-20,True
47 - 38,9,True
39 - 73,-34,True
21 - 93,-72,True
92 - 62,30,True
36 - 72,-36,True
81 - 62,19,True
32 - 11,21,True
60 - 26,34,True
59 - 92,-33,True
44 - 47,-3,True
28 - 89,-61,True
72 - 60,12,True
82 - 96,-14,True
54 - 55,-1,True
86 - 32,54,True
65 - 10,55,True
17 - 42,-25,True
90 - 92,-2,True
51 - 86,-35,True
41 - 77,-36,True
13 - 21,-8,True
46 - 41,5,True
74 - 30,44,True
59 - 50,9,True
58 - 78,-20,True
53 - 97,-44,True
12 - 59,-47,True
98 - 11,87,True
14 - 35,-21,True
51 - 93,-42,True
47 - 99,-52,True
29 - 74,-45,True
85 - 57,28,True
65 - 25,40,True
33 - 53,-20,True
80 - 89,-9,True
31 - 70,-39,True
22 - 35,-13,True
46 - 68,-22,True
80 - 10,70,True
93 - 15,78,True
53 - 78,-25,True
47 - 95,-48,True
32 - 83,-51,True
14 - 20,-6,True
22 - 88,-66,True
82 - 84,-2,True
24 - 49,-25,True
98 - 90,8,True
39 - 55,-16,True
59 - 12,47,True
69 - 88,-19,True
97 - 77,20,True
11 - 20,-9,True
61 - 17,44,True
10 - 18,-8,True
65 - 47,18,True
42 - 39,3,True
64 - 46,18,True
93 - 33,60,True
51 - 25,26,True
41 - 76,-35,True
64 - 10,54,True
18 - 61,-43,True
59 - 52,7,True
10 - 13,-3,True
54 - 56,-2,True
25 - 63,-38,True
95 - 60,35,True
73 - 45,28,True
69 - 66,3,True
53 - 89,-36,True
11 - 32,-21,True
83 - 77,6,True
20 - 79,-59,True
68 - 99,-31,True
10 - 89,-79,True
28 - 67,-39,True
32 - 20,12,True
14 - 18,-4,True
80 - 35,45,True
88 - 28,60,True
49 - 29,20,True
73 - 87,-14,True
81 - 64,17,True
48 - 37,11,True
31 - 28,3,True
64 - 19,45,True
67 - 97,-30,True
50 - 86,-36,True
13 - 14,-1,True
72 - 17,55,True
64 - 16,48,True
28 - 87,-59,True
48 - 81,-33,True
84 - 42,42,True
81 - 68,13,True
65 - 81,-16,True
64 - 69,-5,True
70 - 84,-14,True
82 - 70,12,True
49 - 45,4,True
86 - 68,18,True
66 - 89,-23,True
45 - 70,-25,True
89 - 12,77,True
52 - 52,0,True
29 - 80,-51,True
75 - 91,-16,True
15 - 10,5,True
53 - 57,-4,True
41 - 23,18,True
56 - 49,7,True
86 - 26,60,True
69 - 46,23,True
59 - 29,30,True
18 - 71,-53,True
75 - 85,-10,True
96 - 56,40,True
99 - 40,59,True
83 - 52,31,True
83 - 29,54,True
22 - 60,-38,True
96 - 89,7,True
61 - 40,21,True
37 - 75,-38,True
75 - 78,-3,True
31 - 29,2,True
31 - 18,13,True
37 - 21,16,True
11 - 51,-40,True
33 - 99,-66,True
67 - 84,-17,True
32 - 83,-51,True
99 - 69,30,True
83 - 76,7,True
75 - 91,-16,True
88 - 61,27,True
30 - 34,-4,True
91 - 92,-1,True
52 - 23,29,True
69 - 16,53,True
27 - 84,-57,True
99 - 12,87,True
82 - 62,20,True
48 - 15,33,True
81 - 83,-2,True
76 - 45,31,True
67 - 48,19,True
25 - 19,6,True
87 - 53,34,True
95 - 39,56,True
76 - 31,45,True
39 - 65,-26,True
65 - 41,24,True
89 - 20,69,True
81 - 77,4,True
47 - 29,18,True
30 - 67,-37,True
80 - 82,-2,True
91 - 39,52,True
64 - 13,51,True
12 - 84,-72,True
78 - 92,-14,True
91 - 38,53,True
58 - 35,23,True
11 - 19,-8,True
81 - 58,23,True
89 - 75,14,True
76 - 99,-23,True
13 - 90,-77,True
49 - 35,14,True
69 - 21,48,True
48 - 71,-23,True
28 - 79,-51,True
72 - 61,11,True
46 - 81,-35,True
64 - 81,-17,True
97 - 22,75,True
85 - 55,30,True
84 - 85,-1,True
51 - 70,-19,True
72 - 70,2,True
