question,answer,correct
6533 - 8179,-1646,True
1825 - 8164,-6339,True
1867 - 4102,-2235,True
4758 - 7066,-2308,True
4530 - 3100,1430,True
5241 - 6582,-1341,True
7182 - 7880,-698,True
4672 - 6127,-1455,True
8852 - 2631,6221,True
7819 - 5695,2124,True
1205 - 7300,-6095,True
5649 - 6423,-774,True
8556 - 2226,6330,True
3339 - 8494,-5155,True
3867 - 6187,-2320,True
8534 - 5054,3480,True
5716 - 8951,-3235,True
1351 - 4171,-2820,True
8520 - 4132,4388,True
8768 - 3069,5699,True
3955 - 7032,-3077,True
9726 - 4410,5316,True
6291 - 2342,3949,True
1698 - 2319,-621,True
2061 - 4844,-2783,True
6146 - 7609,-1463,True
6525 - 2641,3884,True
9565 - 6551,3014,True
8452 - 2175,6277,True
1268 - 5005,-3737,True
2311 - 3292,-981,True
2772 - 8731,-5959,True
7314 - 4458,2856,True
3158 - 4215,-1057,True
1097 - 5783,-4686,True
4285 - 8291,-4006,True
3766 - 2914,852,True
4004 - 5879,-1875,True
1536 - 7733,-6197,True
7577 - 6715,862,True
3939 - 7243,-3304,True
7500 - 5966,1534,True
2794 - 2331,463,True
3825 - 9757,-5932,True
5650 - 9187,-3537,True
3948 - 3355,593,True
7708 - 7799,-91,True
5480 - 1596,3884,True
2174 - 8513,-6339,True
2189 - 9169,-6980,True
2759 - 4969,-2210,True
1205 - 1581,-376,True
8768 - 5718,3050,True
7563 - 6394,1169,True
8836 - 3368,5468,True
9843 - 5657,4186,True
3765 - 9819,-6054,True
6592 - 6739,-147,True
2725 - 8716,-5991,True
5608 - 6365,-757,True
8086 - 4656,3430,True
5644 - 5658,-14,True
6406 - 8476,-2070,True
1299 - 7207,-5908,True
8389 - 3379,5010,True
3664 - 2687,977,True
9608 - 8096,1512,True
1921 - 4332,-2411,True
4879 - 2117,2762,True
7046 - 9212,-2166,True
2861 - 1856,1005,True
9155 - 3825,5330,True
1359 - 9534,-8175,True
8368 - 6401,1967,True
2439 - 6734,-4295,True
2748 - 6594,-3846,True
8442 - 8326,116,True
1884 - 3654,-1770,True
5500 - 1702,3798,True
4001 - 5940,-1939,True
7604 - 5902,1702,True
3686 - 5780,-2094,True
9894 - 5368,4526,True
3092 - 3027,65,True
5463 - 3654,1809,True
2381 - 8395,-6014,True
4517 - 5265,-748,True
3225 - 8910,-5685,True
9884 - 9593,291,True
9182 - 3514,5668,True
9525 - 6775,2750,True
4027 - 2642,1385,True
4340 - 1845,2495,True
1913 - 8361,-6448,True
4511 - 8881,-4370,True
6451 - 7800,-1349,True
6538 - 7631,-1093,True
6386 - 7371,-985,True
3088 - 7779,-4691,True
9480 - 6141,3339,True
8891 - 5012,3879,True
7075 - 6413,662,True
3894 - 1663,2231,True
1845 - 7904,-6059,True
9345 - 1439,7906,True
7022 - 6001,1021,True
1754 - 9177,-7423,True
9085 - 3247,5838,True
7894 - 7704,190,True
3543 - 7407,-3864,True
1912 - 5128,-3216,True
1840 - 7179,-5339,True
2185 - 6144,-3959,True
7902 - 1543,6359,True
7135 - 2890,4245,True
2083 - 2841,-758,True
1138 - 7538,-6400,True
5520 - 7417,-1897,True
5984 - 2440,3544,True
3135 - 2013,1122,True
8035 - 1324,6711,True
7524 - 8474,-950,True
5040 - 4976,64,True
4765 - 9545,-4780,True
6347 - 2574,3773,True
5730 - 9020,-3290,True
2546 - 2715,-169,True
3778 - 9206,-5428,True
7439 - 7282,157,True
9540 - 9341,199,True
5406 - 9434,-4028,True
6081 - 6105,-24,True
9106 - 2553,6553,True
9791 - 4899,4892,True
6685 - 4516,2169,True
6630 - 2460,4170,True
8351 - 1274,7077,True
6800 - 4395,2405,True
6139 - 5225,914,True
4980 - 8418,-3438,True
2442 - 4127,-1685,True
4666 - 5100,-434,True
9307 - 1295,8012,True
8323 - 1839,6484,True
2437 - 6340,-3903,True
2559 - 8652,-6093,True
2410 - 1800,610,True
1074 - 7371,-6297,True
4388 - 3502,886,True
6617 - 9092,-2475,True
2025 - 2541,-516,True
2240 - 7398,-5158,True
1426 - 5065,-3639,True
9694 - 1359,8335,True
7782 - 2080,5702,True
8769 - 5389,3380,True
3277 - 3664,-387,True
8660 - 4895,3765,True
6979 - 3598,3381,True
9111 - 7548,1563,True
1366 - 2812,-1446,True
9883 - 5017,4866,True
2354 - 2104,250,True
6373 - 9689,-3316,True
2764 - 7448,-4684,True
4539 - 8076,-3537,True
1703 - 8184,-6481,True
5928 - 8354,-2426,True
6569 - 5147,1422,True
6999 - 2205,4794,True
8696 - 6828,1868,True
5171 - 7529,-2358,True
3919 - 5088,-1169,True
3883 - 8930,-5047,True
7518 - 2208,5310,True
8409 - 5741,2668,True
5744 - 3249,2495,True
6766 - 1946,4820,True
4872 - 2084,2788,True
7337 - 6333,1004,True
2139 - 9904,-7765,True
7170 - 1066,6104,True
1294 - 2674,-1380,True
2575 - 8772,-6197,True
6962 - 7407,-445,True
6623 - 9047,-2424,True
3053 - 6197,-3144,True
4332 - 4117,215,True
4060 - 9835,-5775,True
5098 - 4669,429,True
5831 - 8003,-2172,True
7946 - 5467,2479,True
5540 - 7254,-1714,True
6931 - 6808,123,True
8099 - 3700,4399,True
2862 - 2001,861,True
3929 - 1287,2642,True
5621 - 9547,-3926,True
3458 - 5150,-1692,True
6667 - 3324,3343,True
8920 - 6391,2529,True
4613 - 5490,-877,True
1789 - 8013,-6224,True
6263 - 1992,4271,True
7880 - 5946,1934,True
4328 - 5889,-1561,True
7436 - 1998,5438,True
5845 - 8623,-2778,True
2819 - 1338,1481,True
8169 - 1653,6516,True
3272 - 9066,-5794,True
5380 - 1654,3726,True
6934 - 7449,-515,True
9397 - 3274,6123,True
8596 - 3172,5424,True
5164 - 7437,-2273,True
4469 - 5253,-784,True
7085 - 8626,-1541,True
8277 - 3609,4668,True
5683 - 6321,-638,True
5423 - 2722,2701,True
5947 - 8411,-2464,True
9593 - 1450,8143,True
3593 - 5343,-1750,True
2877 - 1189,1688,True
8470 - 5692,2778,True
7345 - 1916,5429,True
3534 - 8514,-4980,True
2050 - 1849,201,True
1870 - 2791,-921,True
2345 - 4004,-1659,True
9815 - 9761,54,True
5018 - 9436,-4418,True
2120 - 2095,25,True
9321 - 6431,2890,True
5753 - 6279,-526,True
8807 - 7347,1460,True
6507 - 9212,-2705,True
5706 - 8313,-2607,True
6734 - 9985,-3251,True
8825 - 9113,-288,True
4728 - 2598,2130,True
4791 - 7882,-3091,True
3738 - 5654,-1916,True
4105 - 3378,727,True
4639 - 1357,3282,True
5178 - 4197,981,True
3191 - 3370,-179,True
5064 - 4383,681,True
3353 - 4737,-1384,True
9629 - 9733,-104,True
8206 - 6315,1891,True
9833 - 8321,1512,True
5287 - 9436,-4149,True
5976 - 1429,4547,True
2295 - 8114,-5819,True
2480 - 2780,-300,True
5324 - 2383,2941,True
4502 - 6740,-2238,True
7269 - 3136,4133,True
4881 - 7281,-2400,True
6634 - 1430,5204,True
8863 - 5241,3622,True
4234 - 1066,3168,True
6232 - 8040,-1808,True
5867 - 1634,4233,True
3906 - 5069,-1163,True
5813 - 3357,2456,True
1342 - 8787,-7445,True
1334 - 7730,-6396,True
4473 - 7776,-3303,True
1448 - 9935,-8487,True
1117 - 6652,-5535,True
9066 - 5349,3717,True
2713 - 9352,-6639,True
7044 - 4621,2423,True
9874 - 8995,879,True
7464 - 9241,-1777,True
5811 - 3543,2268,True
5100 - 4271,829,True
1125 - 1124,1,True
5067 - 1931,3136,True
1430 - 6546,-5116,True
2795 - 2934,-139,True
7775 - 1133,6642,True
3217 - 3846,-629,True
7598 - 3868,3730,True
7494 - 3092,4402,True
2386 - 7254,-4868,True
3949 - 9953,-6004,True
2834 - 1515,1319,True
6401 - 9281,-2880,True
7016 - 7447,-431,True
6213 - 3449,2764,True
5543 - 6359,-816,True
1947 - 6150,-4203,True
9514 - 3076,6438,True
7320 - 5074,2246,True
9115 - 3018,6097,True
5026 - 4373,653,True
5835 - 2316,3519,True
1638 - 7259,-5621,True
3889 - 2272,1617,True
7695 - 3641,4054,True
4042 - 4519,-477,True
2607 - 8537,-5930,True
4812 - 8695,-3883,True
9987 - 6019,3968,True
4301 - 3088,1213,True
1730 - 7997,-6267,True
1690 - 1863,-173,True
6362 - 7075,-713,True
2267 - 1589,678,True
7826 - 1308,6518,True
3666 - 8925,-5259,True
7276 - 5975,1301,True
7091 - 3015,4076,True
8173 - 6385,1788,True
9768 - 9704,64,True
3039 - 4052,-1013,True
9378 - 4768,4610,True
4349 - 5036,-687,True
8900 - 2786,6114,True
1450 - 3333,-1883,True
9843 - 4466,5377,True
8462 - 3168,5294,True
8920 - 8393,527,True
1037 - 2833,-1796,True
8110 - 5420,2690,True
4843 - 9654,-4811,True
8473 - 6848,1625,True
7209 - 4439,2770,True
7531 - 8002,-471,True
6813 - 7123,-310,True
7740 - 6958,782,True
3248 - 4898,-1650,True
5431 - 2274,3157,True
7861 - 1576,6285,True
1412 - 3578,-2166,True
1445 - 4576,-3131,True
1355 - 3198,-1843,True
8119 - 9942,-1823,True
4935 - 8517,-3582,True
4062 - 9675,-5613,True
2119 - 7073,-4954,True
3818 - 8879,-5061,True
3200 - 1997,1203,True
4707 - 4883,-176,True
7896 - 9453,-1557,True
9946 - 3032,6914,True
5863 - 3867,1996,True
9090 - 8710,380,True
3383 - 6246,-2863,True
7992 - 4806,3186,True
3119 - 8962,-5843,True
8011 - 8674,-663,True
9713 - 9939,-226,True
7685 - 3115,4570,True
1418 - 2986,-1568,True
5019 - 4165,854,True
5831 - 7664,-1833,True
1501 - 7207,-5706,True
4745 - 3592,1153,True
1510 - 4756,-3246,True
4954 - 5138,-184,True
8427 - 5111,3316,True
9736 - 8598,1138,True
5724 - 9647,-3923,True
2253 - 4091,-1838,True
1669 - 3390,-1721,True
4254 - 4125,129,True
8875 - 2273,6602,True
2119 - 4945,-2826,True
6028 - 9350,-3322,True
6233 - 8367,-2134,True
8092 - 9400,-1308,True
2818 - 1592,1226,True
3165 - 8656,-5491,True
8383 - 3358,5025,True
9034 - 9279,-245,True
4304 - 5930,-1626,True
8633 - 2171,6462,True
1274 - 5171,-3897,True
4542 - 2500,2042,True
4020 - 9779,-5759,True
6286 - 3585,2701,True
6866 - 9451,-2585,True
4387 - 7561,-3174,True
8674 - 4278,4396,True
5973 - 4652,1321,True
2187 - 7672,-5485,True
1733 - 8635,-6902,True
7103 - 5452,1651,True
1259 - 8869,-7610,True
6293 - 7813,-1520,True
1923 - 7317,-5394,True
4236 - 2459,1777,True
5551 - 2927,2624,True
8068 - 4750,3318,True
2747 - 3783,-1036,True
5967 - 6605,-638,True
5006 - 9320,-4314,True
6572 - 3011,3561,True
5166 - 6954,-1788,True
1987 - 8025,-6038,True
6597 - 7332,-735,True
1031 - 9494,-8463,True
5012 - 4944,68,True
2016 - 1767,249,True
3349 - 9861,-6512,True
6657 - 1856,4801,True
8117 - 5084,3033,True
8101 - 9124,-1023,True
2855 - 6414,-3559,True
4406 - 3599,807,True
6960 - 7690,-730,True
1377 - 1438,-61,True
5665 - 9165,-3500,True
9200 - 9008,192,True
3728 - 3188,540,True
7476 - 5763,1713,True
5122 - 3528,1594,True
2140 - 2297,-157,True
6717 - 6458,259,True
3018 - 9357,-6339,True
3224 - 6232,-3008,True
8963 - 9406,-443,True
6407 - 5947,460,True
3492 - 6571,-3079,True
1885 - 9720,-7835,True
5339 - 2895,2444,True
4030 - 5707,-1677,True
7224 - 3335,3889,True
2401 - 5412,-3011,True
1533 - 7475,-5942,True
5988 - 8042,-2054,True
9620 - 7221,2399,True
7036 - 2211,4825,True
4558 - 9541,-4983,True
5391 - 2341,3050,True
6651 - 4617,2034,True
4438 - 6607,-2169,True
7380 - 3181,4199,True
6829 - 6845,-16,True
9246 - 6194,3052,True
8284 - 2782,5502,True
1292 - 6207,-4915,True
7163 - 3872,3291,True
2054 - 3099,-1045,True
9350 - 6554,2796,True
1112 - 1185,-73,True
7612 - 9931,-2319,True
6197 - 5472,725,True
7246 - 6540,706,True
9968 - 4803,5165,True
7540 - 9915,-2375,True
9474 - 1314,8160,True
8529 - 7672,857,True
5166 - 9052,-3886,True
3339 - 7485,-4146,True
1217 - 4288,-3071,True
5068 - 1186,3882,True
2696 - 9123,-6427,True
3912 - 6652,-2740,True
2393 - 2732,-339,True
2480 - 3423,-943,True
1533 - 7393,-5860,True
1902 - 7890,-5988,True
4867 - 4185,682,True
4053 - 8395,-4342,True
5959 - 4410,1549,True
3753 - 9552,-5799,True
4377 - 2163,2214,True
3864 - 2403,1461,True
4302 - 3491,811,True
9501 - 1175,8326,True
3662 - 5969,-2307,True
2724 - 7759,-5035,True
9475 - 4604,4871,True
5636 - 6098,-462,True
9102 - 8796,306,True
9356 - 2993,6363,True
2032 - 2951,-919,True
8595 - 6463,2132,True
1320 - 7334,-6014,True
1131 - 1288,-157,True
1852 - 9589,-7737,True
9515 - 5010,4505,True
9315 - 6434,2881,True
4512 - 7576,-3064,True
7667 - 2332,5335,True
9626 - 3120,6506,True
4929 - 6198,-1269,True
1944 - 9908,-7964,True
6592 - 4607,1985,True
8229 - 1995,6234,True
2680 - 2706,-26,True
4035 - 2846,1189,True
5980 - 6106,-126,True
7030 - 1581,5449,True
8813 - 6973,1840,True
1849 - 3697,-1848,True
6895 - 1769,5126,True
9649 - 8458,1191,True
3906 - 2339,1567,True
1927 - 2676,-749,True
9020 - 4198,4822,True
2123 - 4064,-1941,True
8644 - 2095,6549,True
3915 - 5894,-1979,True
3924 - 5132,-1208,True
7767 - 5955,1812,True
5555 - 6787,-1232,True
8902 - 4494,4408,True
9385 - 9993,-608,True
3639 - 7342,-3703,True
5252 - 9474,-4222,True
7113 - 7790,-677,True
6653 - 4699,1954,True
1857 - 8278,-6421,True
4187 - 8619,-4432,True
1081 - 5769,-4688,True
4659 - 9561,-4902,True
9146 - 8006,1140,True
3040 - 2503,537,True
3142 - 8273,-5131,True
4653 - 7470,-2817,True
6307 - 9217,-2910,True
1135 - 9570,-8435,True
8818 - 4301,4517,True
4373 - 7474,-3101,True
2658 - 2307,351,True
7475 - 4121,3354,True
2371 - 1820,551,True
1170 - 1532,-362,True
1027 - 4088,-3061,True
9762 - 3255,6507,True
3623 - 3807,-184,True
1190 - 8545,-7355,True
3682 - 8397,-4715,True
7761 - 3376,4385,True
2092 - 6566,-4474,True
8012 - 1084,6928,True
2968 - 4877,-1909,True
5397 - 9206,-3809,True
1560 - 8537,-6977,True
1598 - 3768,-2170,True
6909 - 9283,-2374,True
2911 - 5559,-2648,True
7761 - 8527,-766,True
4085 - 2501,1584,True
3741 - 8078,-4337,True
6097 - 7111,-1014,True
3810 - 6560,-2750,True
7105 - 5859,1246,True
3664 - 6627,-2963,True
3366 - 1479,1887,True
2475 - 7157,-4682,True
4854 - 2354,2500,True
1545 - 3187,-1642,True
3572 - 8523,-4951,True
7294 - 7219,75,True
2762 - 8207,-5445,True
1282 - 8706,-7424,True
7543 - 7466,77,True
6459 - 1305,5154,True
1489 - 8442,-6953,True
7541 - 3965,3576,True
3652 - 9547,-5895,True
8532 - 9364,-832,True
6799 - 1272,5527,True
5350 - 4478,872,True
7490 - 6451,1039,True
2003 - 2875,-872,True
2773 - 9965,-7192,True
1660 - 3652,-1992,True
5012 - 9269,-4257,True
8185 - 4044,4141,True
4003 - 7075,-3072,True
2167 - 7689,-5522,True
8125 - 9163,-1038,True
9133 - 5088,4045,True
6427 - 8996,-2569,True
6526 - 4302,2224,True
2963 - 1327,1636,True
7544 - 1306,6238,True
8404 - 4265,4139,True
9885 - 4330,5555,True
5442 - 3354,2088,True
3717 - 5264,-1547,True
4208 - 9813,-5605,True
5563 - 7967,-2404,True
5344 - 5565,-221,True
1934 - 9347,-7413,True
1875 - 5310,-3435,True
1817 - 3597,-1780,True
1770 - 8431,-6661,True
7170 - 6732,438,True
4035 - 7410,-3375,True
3353 - 6136,-2783,True
3011 - 4806,-1795,True
4029 - 9919,-5890,True
1403 - 2416,-1013,True
9697 - 1751,7946,True
5365 - 5953,-588,True
7411 - 9783,-2372,True
2914 - 6126,-3212,True
5151 - 8818,-3667,True
8792 - 8012,780,True
6765 - 8919,-2154,True
4208 - 2359,1849,True
6510 - 9492,-2982,True
4843 - 9441,-4598,True
5195 - 8704,-3509,True
9605 - 9717,-112,True
6237 - 3589,2648,True
9442 - 9153,289,True
9348 - 8537,811,True
8517 - 3555,4962,True
9994 - 3525,6469,True
2356 - 2814,-458,True
6018 - 5008,1010,True
1001 - 2917,-1916,True
3493 - 9351,-5858,True
1353 - 8693,-7340,True
1142 - 9731,-8589,True
1301 - 3940,-2639,True
7492 - 1406,6086,True
2138 - 6119,-3981,True
9056 - 9408,-352,True
7715 - 6123,1592,True
5076 - 8101,-3025,True
3820 - 3135,685,True
3660 - 9695,-6035,True
2190 - 1886,304,True
4038 - 3443,595,True
5542 - 5000,542,True
1740 - 6734,-4994,True
6798 - 1330,5468,True
9578 - 5761,3817,True
9848 - 2446,7402,True
3128 - 5852,-2724,True
5444 - 4154,1290,True
2291 - 8862,-6571,True
1631 - 4224,-2593,True
2479 - 1077,1402,True
4565 - 8038,-3473,True
8914 - 1921,6993,True
4509 - 4136,373,True
8783 - 4787,3996,True
2767 - 8224,-5457,True
7241 - 3895,3346,True
4506 - 1984,2522,True
3286 - 5909,-2623,True
7751 - 3384,4367,True
1594 - 5499,-3905,True
9976 - 2478,7498,True
3181 - 5407,-2226,True
8661 - 5134,3527,True
6820 - 6560,260,True
3855 - 4494,-639,True
8404 - 7595,809,True
1880 - 5521,-3641,True
8189 - 1252,6937,True
1822 - 5107,-3285,True
1046 - 8137,-7091,True
4510 - 8998,-4488,True
4456 - 4865,-409,True
2890 - 8607,-5717,True
3768 - 4085,-317,True
1470 - 7901,-6431,True
5998 - 7929,-1931,True
3623 - 7496,-3873,True
1344 - 4177,-2833,True
1035 - 3847,-2812,True
2860 - 6671,-3811,True
3094 - 6075,-2981,True
2939 - 6506,-3567,True
5992 - 4989,1003,True
5725 - 7698,-1973,True
5019 - 8162,-3143,True
4610 - 5405,-795,True
3283 - 9252,-5969,True
2650 - 6773,-4123,True
4694 - 3070,1624,True
8975 - 2300,6675,True
6880 - 4343,2537,True
5350 - 3441,1909,True
9743 - 2292,7451,True
2525 - 6592,-4067,True
1117 - 7931,-6814,True
5024 - 1130,3894,True
3233 - 7182,-3949,True
1532 - 1987,-455,True
7798 - 9762,-1964,True
4611 - 7902,-3291,True
5179 - 4707,472,True
4745 - 8606,-3861,True
4946 - 8788,-3842,True
4289 - 3892,397,True
9729 - 6998,2731,True
7923 - 8273,-350,True
2370 - 9414,-7044,True
4930 - 7617,-2687,True
5575 - 7325,-1750,True
7387 - 3926,3461,True
8839 - 4348,4491,True
5190 - 9759,-4569,True
9126 - 6559,2567,True
7332 - 5418,1914,True
8040 - 9362,-1322,True
3260 - 3984,-724,True
4478 - 9728,-5250,True
2800 - 5405,-2605,True
2024 - 5104,-3080,True
7776 - 8526,-750,True
8684 - 6458,2226,True
8719 - 4610,4109,True
3269 - 9380,-6111,True
1654 - 6925,-5271,True
7402 - 1383,6019,True
6880 - 5465,1415,True
4517 - 5827,-1310,True
1079 - 7428,-6349,True
5556 - 4074,1482,True
8266 - 7699,567,True
7728 - 5131,2597,True
8920 - 1009,7911,True
6612 - 1384,5228,True
7507 - 1739,5768,True
1786 - 3184,-1398,True
2170 - 6821,-4651,True
2118 - 6073,-3955,True
2709 - 3408,-699,True
5448 - 6471,-1023,True
8560 - 7257,1303,True
2362 - 2813,-451,True
9912 - 4864,5048,True
1356 - 7144,-5788,True
9004 - 7787,1217,True
7702 - 1424,6278,True
3427 - 9049,-5622,True
7899 - 6325,1574,True
5484 - 1943,3541,True
2985 - 4798,-1813,True
7056 - 5329,1727,True
7207 - 9046,-1839,True
7214 - 8023,-809,True
5745 - 9742,-3997,True
1000 - 7600,-6600,True
4780 - 1864,2916,True
9153 - 5013,4140,True
5773 - 1862,3911,True
3074 - 7324,-4250,True
3061 - 8993,-5932,True
6493 - 7514,-1021,True
2335 - 3210,-875,True
6847 - 7008,-161,True
3201 - 8217,-5016,True
6646 - 9000,-2354,True
8395 - 4970,3425,True
7980 - 3578,4402,True
1250 - 5530,-4280,True
5717 - 9215,-3498,True
1721 - 4309,-2588,True
3341 - 8901,-5560,True
9236 - 3896,5340,True
8891 - 3949,4942,True
6331 - 4254,2077,True
5605 - 2012,3593,True
4486 - 9367,-4881,True
2843 - 9015,-6172,True
7716 - 5792,1924,True
6062 - 5305,757,True
4753 - 7184,-2431,True
8500 - 7119,1381,True
3912 - 1285,2627,True
6554 - 8072,-1518,True
9998 - 8631,1367,True
7991 - 2020,5971,True
3606 - 8826,-5220,True
5976 - 3148,2828,True
1749 - 1318,431,True
7150 - 7747,-597,True
7506 - 7998,-492,True
3159 - 6429,-3270,True
7395 - 6620,775,True
8743 - 1909,6834,True
1794 - 4732,-2938,True
1039 - 9122,-8083,True
5395 - 8796,-3401,True
4328 - 6989,-2661,True
8369 - 8208,161,True
3107 - 7717,-4610,True
5690 - 2792,2898,True
9297 - 3165,6132,True
9759 - 8102,1657,True
1439 - 8468,-7029,True
8583 - 5729,2854,True
6907 - 9268,-2361,True
8708 - 9854,-1146,True
5571 - 2529,3042,True
2550 - 7227,-4677,True
7424 - 2655,4769,True
2887 - 2188,699,True
6681 - 9895,-3214,True
3876 - 3369,507,True
8592 - 4908,3684,True
7744 - 4754,2990,True
5936 - 1307,4629,True
2174 - 2599,-425,True
5187 - 4715,472,True
5486 - 5987,-501,True
