question,answer,correct
259053 - 439534,-180481,True
675120 - 864236,-189116,True
746447 - 688426,58021,True
930738 - 122108,808630,True
258895 - 445662,-186767,True
248215 - 349197,-100982,True
602526 - 953388,-350862,True
899577 - 764808,134769,True
305563 - 936374,-630811,True
358734 - 453015,-94281,True
163809 - 259170,-95361,True
940568 - 154773,785795,True
184610 - 884500,-699890,True
965117 - 206827,758290,True
492967 - 898670,-405703,True
415330 - 236159,179171,True
131937 - 619072,-487135,True
670486 - 394340,276146,True
981285 - 997285,-16000,True
831879 - 114853,717026,True
731302 - 154526,576776,True
822124 - 922263,-100139,True
802751 - 546476,256275,True
624987 - 231558,393429,True
604960 - 874300,-269340,True
344426 - 204908,139518,True
420643 - 749926,-329283,True
525311 - 460757,64554,True
479806 - 611027,-131221,True
681420 - 564775,116645,True
551477 - 298341,253136,True
526107 - 799283,-273176,True
197550 - 541698,-344148,True
300927 - 103394,197533,True
202022 - 999952,-797930,True
887041 - 739618,147423,True
366974 - 499500,-132526,True
558626 - 180633,377993,True
186336 - 122007,64329,True
413097 - 511852,-98755,True
422219 - 327346,94873,True
513333 - 531392,-18059,True
483496 - 293727,189769,True
284090 - 748939,-464849,True
639978 - 116523,523455,True
870538 - 989528,-118990,True
321132 - 734024,-412892,True
963271 - 173935,789336,True
772152 - 483922,288230,True
394022 - 874116,-480094,True
598450 - 978569,-380119,True
964205 - 226660,737545,True
240045 - 708241,-468196,True
652104 - 190586,461518,True
745039 - 950437,-205398,True
390497 - 995417,-604920,True
668189 - 760305,-92116,True
629759 - 790742,-160983,True
229609 - 476941,-247332,True
286632 - 869430,-582798,True
725946 - 647501,78445,True
849621 - 291593,558028,True
190267 - 179015,11252,True
188139 - 515763,-327624,True
297715 - 933973,-636258,True
578133 - 821509,-243376,True
166688 - 970722,-804034,True
114350 - 866606,-752256,True
466079 - 188198,277881,True
280062 - 542840,-262778,True
493322 - 371153,122169,True
441622 - 286237,155385,True
727240 - 440416,286824,True
109108 - 273221,-164113,True
133587 - 227757,-94170,True
876208 - 203099,673109,True
356129 - 353787,2342,True
138203 - 894488,-756285,True
176852 - 859998,-683146,True
207911 - 934151,-726240,True
653635 - 768652,-115017,True
521118 - 576316,-55198,True
987028 - 593193,393835,True
413029 - 511190,-98161,True
906710 - 529503,377207,True
442866 - 801562,-358696,True
115005 - 854574,-739569,True
609871 - 695980,-86109,True
283059 - 739790,-456731,True
377137 - 448623,-71486,True
489234 - 884327,-395093,True
312219 - 531729,-219510,True
476104 - 318804,157300,True
333380 - 294523,38857,True
924890 - 242248,682642,True
772720 - 197906,574814,True
684870 - 445096,239774,True
100263 - 613183,-512920,True
439447 - 276558,162889,True
135213 - 379058,-243845,True
499654 - 402108,97546,True
124089 - 132715,-8626,True
673668 - 348104,325564,True
906849 - 614201,292648,True
399566 - 946145,-546579,True
908527 - 679290,229237,True
850414 - 751633,98781,True
785770 - 149585,636185,True
356117 - 866298,-510181,True
688847 - 423575,265272,True
575390 - 954323,-378933,True
781200 - 215515,565685,True
227929 - 184099,43830,True
233052 - 593948,-360896,True
782929 - 299564,483365,True
815752 - 977666,-161914,True
179030 - 552164,-373134,True
396201 - 399185,-2984,True
836681 - 699794,136887,True
582475 - 205607,376868,True
253182 - 709079,-455897,True
527394 - 558293,-30899,True
274601 - 542308,-267707,True
115431 - 737530,-622099,True
338020 - 866714,-528694,True
577033 - 329005,248028,True
493601 - 490473,3128,True
128442 - 814158,-685716,True
214685 - 354779,-140094,True
948143 - 948863,-720,True
292105 - 504472,-212367,True
396071 - 791642,-395571,True
735578 - 822341,-86763,True
602477 - 850818,-248341,True
777844 - 299710,478134,True
253825 - 274112,-20287,True
629680 - 277610,352070,True
523267 - 113133,410134,True
723069 - 494909,228160,True
998484 - 735300,263184,True
952275 - 285268,667007,True
811758 - 610830,200928,True
485553 - 903629,-418076,True
423491 - 296739,126752,True
683126 - 434020,249106,True
573921 - 159108,414813,True
420820 - 217737,203083,True
306962 - 506628,-199666,True
656708 - 285609,371099,True
516367 - 398969,117398,True
542342 - 257137,285205,True
642266 - 223881,418385,True
946864 - 293387,653477,True
811411 - 441072,370339,True
741854 - 310117,431737,True
521962 - 502865,19097,True
428759 - 423313,5446,True
467649 - 325986,141663,True
962153 - 798657,163496,True
599396 - 431263,168133,True
813323 - 813022,301,True
339022 - 412841,-73819,True
615191 - 487394,127797,True
230688 - 875214,-644526,True
190390 - 164848,25542,True
853001 - 341137,511864,True
178222 - 161492,16730,True
490379 - 740678,-250299,True
988899 - 308124,680775,True
816127 - 504227,311900,True
320635 - 524304,-203669,True
824902 - 924790,-99888,True
708223 - 176435,531788,True
335066 - 942339,-607273,True
114802 - 925840,-811038,True
315050 - 612369,-297319,True
649856 - 987965,-338109,True
365385 - 181660,183725,True
965969 - 668040,297929,True
285319 - 651440,-366121,True
936454 - 641584,294870,True
926031 - 816912,109119,True
797129 - 512635,284494,True
824707 - 152853,671854,True
886943 - 962819,-75876,True
857519 - 392004,465515,True
142819 - 690176,-547357,True
239674 - 122743,116931,True
840774 - 459956,380818,True
649077 - 910494,-261417,True
359369 - 250091,109278,True
770336 - 268910,501426,True
782155 - 598227,183928,True
452234 - 720148,-267914,True
361814 - 933173,-571359,True
753815 - 426460,327355,True
438975 - 359613,79362,True
691253 - 382981,308272,True
740423 - 177180,563243,True
359226 - 111864,247362,True
178892 - 908544,-729652,True
885447 - 513267,372180,True
319215 - 205493,113722,True
881570 - 577263,304307,True
834289 - 837591,-3302,True
940992 - 978944,-37952,True
889939 - 864290,25649,True
409368 - 252337,157031,True
164206 - 595294,-431088,True
966773 - 546077,420696,True
373296 - 317310,55986,True
169400 - 395114,-225714,True
956978 - 560309,396669,True
112835 - 171700,-58865,True
268437 - 996119,-727682,True
462422 - 891913,-429491,True
464426 - 453453,10973,True
498196 - 490703,7493,True
459468 - 284636,174832,True
101398 - 284699,-183301,True
821776 - 461940,359836,True
984331 - 582899,401432,True
595567 - 543165,52402,True
909159 - 102977,806182,True
150255 - 218088,-67833,True
534147 - 607460,-73313,True
806148 - 466979,339169,True
235359 - 501619,-266260,True
745971 - 570028,175943,True
946519 - 146165,800354,True
239681 - 241016,-1335,True
213404 - 608073,-394669,True
482098 - 494856,-12758,True
586465 - 487038,99427,True
902224 - 772227,129997,True
199823 - 664992,-465169,True
411619 - 914402,-502783,True
857217 - 796887,60330,True
823534 - 513240,310294,True
529373 - 337164,192209,True
845125 - 314023,531102,True
957371 - 802010,155361,True
121642 - 107335,14307,True
139834 - 794864,-655030,True
371481 - 927174,-555693,True
294207 - 778451,-484244,True
146911 - 883685,-736774,True
745702 - 477901,267801,True
344488 - 410074,-65586,True
384110 - 144602,239508,True
942616 - 567452,375164,True
479440 - 397280,82160,True
635365 - 313216,322149,True
697686 - 799382,-101696,True
590993 - 883396,-292403,True
777163 - 275304,501859,True
814071 - 729856,84215,True
848938 - 126567,722371,True
821040 - 850989,-29949,True
134234 - 953695,-819461,True
296260 - 575388,-279128,True
836607 - 847290,-10683,True
553398 - 301891,251507,True
386785 - 132795,253990,True
972456 - 102334,870122,True
239426 - 960772,-721346,True
144669 - 741525,-596856,True
117661 - 955623,-837962,True
589049 - 623851,-34802,True
243343 - 377630,-134287,True
435532 - 898034,-462502,True
734727 - 613604,121123,True
223758 - 756372,-532614,True
906033 - 316262,589771,True
336364 - 772966,-436602,True
494386 - 716814,-222428,True
420241 - 533710,-113469,True
597347 - 490954,106393,True
308361 - 161851,146510,True
590392 - 749197,-158805,True
954403 - 202089,752314,True
366528 - 314995,51533,True
778002 - 646758,131244,True
391729 - 464357,-72628,True
887125 - 340354,546771,True
660002 - 160941,499061,True
676775 - 188093,488682,True
833024 - 924566,-91542,True
672956 - 867889,-194933,True
501643 - 697338,-195695,True
169903 - 884515,-714612,True
330818 - 661205,-330387,True
310151 - 358078,-47927,True
829297 - 684209,145088,True
410636 - 357143,53493,True
127342 - 633563,-506221,True
988442 - 102340,886102,True
281299 - 232231,49068,True
155947 - 107562,48385,True
307436 - 949162,-641726,True
352386 - 617268,-264882,True
111125 - 306010,-194885,True
808040 - 513697,294343,True
205618 - 664727,-459109,True
799372 - 292551,506821,True
927280 - 461202,466078,True
494413 - 893793,-399380,True
776134 - 105471,670663,True
370291 - 434025,-63734,True
721455 - 694491,26964,True
403931 - 569202,-165271,True
646713 - 554349,92364,True
427451 - 716291,-288840,True
385970 - 470096,-84126,True
364191 - 446928,-82737,True
857614 - 345033,512581,True
310855 - 425754,-114899,True
382359 - 441945,-59586,True
907398 - 472311,435087,True
693776 - 811735,-117959,True
134377 - 393580,-259203,True
450156 - 915033,-464877,True
170413 - 589354,-418941,True
484592 - 246282,238310,True
207268 - 199859,7409,True
715051 - 793972,-78921,True
834688 - 502205,332483,True
527174 - 369473,157701,True
821780 - 358311,463469,True
165623 - 920090,-754467,True
340514 - 786631,-446117,True
854066 - 206790,647276,True
421886 - 621822,-199936,True
431825 - 718213,-286388,True
532263 - 248212,284051,True
956692 - 488947,467745,True
207898 - 194494,13404,True
686637 - 777990,-91353,True
583062 - 355888,227174,True
969203 - 115630,853573,True
258359 - 161335,97024,True
437333 - 985543,-548210,True
977804 - 968990,8814,True
415823 - 166473,249350,True
513222 - 253411,259811,True
219782 - 853525,-633743,True
627275 - 753386,-126111,True
548734 - 707503,-158769,True
449388 - 252639,196749,True
613890 - 931437,-317547,True
881051 - 117601,763450,True
942429 - 391286,551143,True
485526 - 582492,-96966,True
119341 - 427364,-308023,True
525618 - 254366,271252,True
866386 - 618773,247613,True
492298 - 111108,381190,True
788388 - 199784,588604,True
569613 - 215903,353710,True
781517 - 419854,361663,True
113935 - 637529,-523594,True
413860 - 402350,11510,True
228482 - 355442,-126960,True
392478 - 451166,-58688,True
324022 - 691901,-367879,True
869658 - 189608,680050,True
222410 - 790454,-568044,True
755179 - 537128,218051,True
163135 - 311047,-147912,True
532658 - 802378,-269720,True
823035 - 565351,257684,True
509027 - 816588,-307561,True
446308 - 557923,-111615,True
328399 - 118539,209860,True
528550 - 715048,-186498,True
251201 - 277353,-26152,True
337720 - 232981,104739,True
760626 - 901310,-140684,True
195334 - 892731,-697397,True
756259 - 566095,190164,True
316821 - 251442,65379,True
172610 - 810261,-637651,True
259592 - 131216,128376,True
907594 - 908983,-1389,True
540196 - 170733,369463,True
889312 - 142711,746601,True
549146 - 442484,106662,True
526754 - 727245,-200491,True
546376 - 139180,407196,True
755609 - 228201,527408,True
897412 - 347483,549929,True
800668 - 665191,135477,True
549202 - 252619,296583,True
445442 - 617707,-172265,True
549687 - 836772,-287085,True
151741 - 701374,-549633,True
134593 - 352181,-217588,True
391032 - 189154,201878,True
674229 - 652255,21974,True
731356 - 274723,456633,True
522992 - 571524,-48532,True
600066 - 551965,48101,True
461363 - 592857,-131494,True
863317 - 333621,529696,True
396878 - 194640,202238,True
385545 - 155889,229656,True
986874 - 904440,82434,True
504825 - 143889,360936,True
448738 - 165370,283368,True
888040 - 558501,329539,True
488304 - 256040,232264,True
279791 - 709220,-429429,True
800850 - 260823,540027,True
319661 - 284903,34758,True
507734 - 484959,22775,True
434241 - 575699,-141458,True
453112 - 328069,125043,True
442082 - 760036,-317954,True
956433 - 103249,853184,True
505969 - 744630,-238661,True
305412 - 429505,-124093,True
992425 - 761958,230467,True
383898 - 507880,-123982,True
808405 - 643460,164945,True
235278 - 887479,-652201,True
929839 - 414020,515819,True
147491 - 901528,-754037,True
589881 - 911121,-321240,True
305928 - 178287,127641,True
814232 - 880213,-65981,True
297241 - 651155,-353914,True
302151 - 212003,90148,True
532695 - 371327,161368,True
690120 - 383817,306303,True
543767 - 153208,390559,True
504538 - 550172,-45634,True
842376 - 887086,-44710,True
220353 - 592836,-372483,True
977094 - 568489,408605,True
489034 - 562474,-73440,True
522154 - 775476,-253322,True
463615 - 467346,-3731,True
285097 - 298117,-13020,True
874351 - 361920,512431,True
268761 - 898414,-629653,True
950458 - 709989,240469,True
809209 - 945856,-136647,True
834887 - 528636,306251,True
199251 - 900960,-701709,True
332846 - 429670,-96824,True
747504 - 758632,-11128,True
986734 - 331310,655424,True
929805 - 844455,85350,True
109252 - 796126,-686874,True
885985 - 861857,24128,True
507348 - 471331,36017,True
383062 - 158295,224767,True
227081 - 935523,-708442,True
813874 - 469243,344631,True
703485 - 512677,190808,True
739420 - 441667,297753,True
214946 - 174581,40365,True
855365 - 650838,204527,True
106961 - 366729,-259768,True
446771 - 644587,-197816,True
683714 - 378208,305506,True
798545 - 943944,-145399,True
866794 - 271422,595372,True
323641 - 816689,-493048,True
179881 - 159828,20053,True
222561 - 527826,-305265,True
186337 - 379984,-193647,True
990292 - 873271,117021,True
303265 - 313386,-10121,True
717897 - 313430,404467,True
241831 - 580940,-339109,True
665543 - 226843,438700,True
547780 - 326414,221366,True
908353 - 695857,212496,True
263274 - 745890,-482616,True
863852 - 405841,458011,True
725488 - 882096,-156608,True
934005 - 132604,801401,True
822129 - 257597,564532,True
131547 - 404890,-273343,True
254881 - 370318,-115437,True
668988 - 667955,1033,True
884991 - 762063,122928,True
871008 - 384478,486530,True
546842 - 696378,-149536,True
569724 - 465961,103763,True
137749 - 750460,-612711,True
560797 - 684522,-123725,True
789039 - 280778,508261,True
272326 - 347429,-75103,True
972064 - 581013,391051,True
963921 - 909777,54144,True
276737 - 124370,152367,True
170482 - 578192,-407710,True
814060 - 801362,12698,True
417926 - 549516,-131590,True
738643 - 557650,180993,True
338629 - 529019,-190390,True
347155 - 650487,-303332,True
809296 - 557279,252017,True
507660 - 941272,-433612,True
551898 - 231427,320471,True
497024 - 648051,-151027,True
624973 - 929455,-304482,True
914874 - 499813,415061,True
678511 - 263449,415062,True
814356 - 176355,638001,True
809189 - 730383,78806,True
886822 - 257145,629677,True
256927 - 446604,-189677,True
116758 - 742061,-625303,True
603649 - 135272,468377,True
663266 - 208731,454535,True
474636 - 797896,-323260,True
586664 - 119549,467115,True
112969 - 144795,-31826,True
570995 - 154192,416803,True
526542 - 949415,-422873,True
204848 - 989518,-784670,True
433832 - 500745,-66913,True
628456 - 176999,451457,True
919705 - 851066,68639,True
787482 - 238459,549023,True
492617 - 491514,1103,True
564164 - 818533,-254369,True
495530 - 524685,-29155,True
756469 - 565183,191286,True
286046 - 968251,-682205,True
640956 - 952327,-311371,True
755332 - 479043,276289,True
468741 - 697976,-229235,True
484910 - 738319,-253409,True
197964 - 258851,-60887,True
182890 - 570511,-387621,True
112628 - 310614,-197986,True
156611 - 581230,-424619,True
537261 - 921475,-384214,True
221791 - 913752,-691961,True
717420 - 665983,51437,True
812087 - 113887,698200,True
973711 - 483675,490036,True
361629 - 767897,-406268,True
318620 - 359840,-41220,True
108298 - 750339,-642041,True
129404 - 445193,-315789,True
869882 - 614090,255792,True
390034 - 979749,-589715,True
500401 - 406803,93598,True
798098 - 877382,-79284,True
193859 - 807896,-614037,True
664229 - 284095,380134,True
421540 - 182241,239299,True
488725 - 784581,-295856,True
185579 - 842051,-656472,True
991003 - 890145,100858,True
518971 - 492597,26374,True
318947 - 861911,-542964,True
245335 - 822210,-576875,True
901682 - 663951,237731,True
343168 - 898184,-555016,True
416975 - 108702,308273,True
574885 - 654370,-79485,True
314042 - 923937,-609895,True
288610 - 149896,138714,True
228074 - 445727,-217653,True
692557 - 335437,357120,True
226886 - 359823,-132937,True
269714 - 323431,-53717,True
872899 - 349406,523493,True
684370 - 752140,-67770,True
834068 - 777041,57027,True
547420 - 736450,-189030,True
767394 - 757996,9398,True
143153 - 515474,-372321,True
480198 - 881032,-400834,True
224894 - 552810,-327916,True
478481 - 352287,126194,True
285546 - 701018,-415472,True
741129 - 998548,-257419,True
842918 - 687489,155429,True
475477 - 918017,-442540,True
376586 - 814496,-437910,True
383788 - 654981,-271193,True
701525 - 920860,-219335,True
101009 - 976679,-875670,True
221223 - 404874,-183651,True
745392 - 854261,-108869,True
702311 - 483574,218737,True
416368 - 386645,29723,True
778382 - 218171,560211,True
505092 - 249253,255839,True
925158 - 395959,529199,True
783446 - 137661,645785,True
415967 - 518188,-102221,True
582897 - 574211,8686,True
448903 - 227221,221682,True
403150 - 701948,-298798,True
836983 - 258335,578648,True
772463 - 151330,621133,True
508961 - 678256,-169295,True
227389 - 651308,-423919,True
954806 - 835469,119337,True
994992 - 533747,461245,True
135704 - 763044,-627340,True
708379 - 905800,-197421,True
567547 - 343892,223655,True
630819 - 804945,-174126,True
632837 - 608186,24651,True
546711 - 666483,-119772,True
884242 - 782277,101965,True
540963 - 523354,17609,True
523728 - 881686,-357958,True
709522 - 940323,-230801,True
791799 - 354318,437481,True
873245 - 738300,134945,True
993858 - 388897,604961,True
907300 - 717734,189566,True
590401 - 383688,206713,True
345174 - 907136,-561962,True
112772 - 307956,-195184,True
977774 - 466239,511535,True
591616 - 435626,155990,True
666096 - 870989,-204893,True
276295 - 744124,-467829,True
568910 - 324922,243988,True
786099 - 957030,-170931,True
623859 - 553999,69860,True
915317 - 468401,446916,True
335586 - 550353,-214767,True
126784 - 332677,-205893,True
866516 - 161380,705136,True
967742 - 150630,817112,True
480810 - 533286,-52476,True
117597 - 744058,-626461,True
461724 - 622235,-160511,True
988456 - 721624,266832,True
826583 - 751276,75307,True
218718 - 298554,-79836,True
722491 - 685434,37057,True
561708 - 890761,-329053,True
888235 - 343895,544340,True
978988 - 179235,799753,True
851712 - 167899,683813,True
113959 - 248402,-134443,True
302684 - 745079,-442395,True
729856 - 900604,-170748,True
659192 - 802576,-143384,True
779596 - 492364,287232,True
649488 - 218913,430575,True
571181 - 606251,-35070,True
191967 - 861009,-669042,True
120049 - 555055,-435006,True
969904 - 139981,829923,True
271354 - 221723,49631,True
793859 - 701481,92378,True
795319 - 178954,616365,True
603532 - 572408,31124,True
273525 - 839531,-566006,True
594584 - 116760,477824,True
461334 - 964163,-502829,True
215800 - 664848,-449048,True
148256 - 657963,-509707,True
877637 - 733732,143905,True
256913 - 272487,-15574,True
665226 - 698742,-33516,True
859123 - 916006,-56883,True
