question,answer,correct
82208464 * 75840296,6234714243465344,True
89791424 * 87064600,7817654413990400,True
31220831 * 12181517,380317083580627,True
67669062 * 18102405,1224972766294110,True
70502727 * 14044688,990188803864176,True
30024838 * 84130555,2526006284725090,True
81858072 * 36463345,2984819120370840,True
34349416 * 75780384,2603011934655744,True
13102037 * 38387552,502955126643424,True
88104454 * 29212031,2573710041486074,True
60898387 * 43240786,2633294120012182,True
46371784 * 19677769,912493253669896,True
76677497 * 52179442,4000989007416674,True
58968026 * 99786505,5884213221289130,True
17824408 * 11608570,206915887976560,True
63043516 * 97090951,6120954922823716,True
61925478 * 39020730,2416377357158940,True
38373714 * 69059386,2650065127379604,True
76726150 * 36091292,2769145883685800,True
58858216 * 49015392,2884958529660672,True
76003160 * 53229548,4045613853371680,True
23067940 * 51632716,1191060394725040,True
28542447 * 77164029,2202450208038963,True
17678885 * 43951988,777022141373380,True
30574788 * 57961176,1772150668430688,True
89643786 * 84219234,7549730989779924,True
13984340 * 25987177,363413518808180,True
54405918 * 80775830,4394683183361940,True
90952220 * 27237473,2477308636540060,True
37273953 * 42457533,1582560089537949,True
63331042 * 59305607,3755885887752494,True
99492356 * 49380955,4913027554479980,True
65924521 * 40980515,2701620821708315,True
44737721 * 30051394,1344430880433074,True
82430817 * 53057548,4373577029656716,True
79703045 * 96305086,7675808603186870,True
86301834 * 32859985,2835876970712490,True
51089203 * 87184240,4454173335760720,True
17459066 * 81516874,1423208483279684,True
36759745 * 45435970,1670214671027650,True
91892546 * 83075972,7634062578504712,True
77582207 * 76253452,5915911097528564,True
48284999 * 56337352,2720248984982648,True
17993994 * 74637074,1343019061733556,True
26597481 * 73172647,1946208088302207,True
48603199 * 95802329,4656299661050471,True
80665178 * 38844623,3133408428637894,True
20054009 * 73136891,1466687870346019,True
33945369 * 33895493,1150595017321917,True
73705825 * 64647869,4764924519136925,True
59594856 * 83728807,4989806196216792,True
41380398 * 65689365,2718252068067270,True
88202941 * 85435597,7535670921490777,True
54614536 * 79573951,4345894411551736,True
88062335 * 86539964,7620911300655940,True
88443997 * 57702910,5103475998931270,True
32445072 * 94091144,3052793941642368,True
10438831 * 55456365,578899622109315,True
15647933 * 62181337,973009395226421,True
51287978 * 94234413,4833092500786914,True
96896729 * 77852012,7543605308868748,True
90505807 * 76415765,6916070478847355,True
27612033 * 45108804,1245545784638532,True
63774624 * 45098557,2876143515617568,True
65573427 * 96813488,6348392187983376,True
67013169 * 50424089,3379077997828041,True
52821244 * 66120891,3492587717008404,True
11806909 * 85331544,1007501774837496,True
56909852 * 46087855,2622853007047460,True
43758132 * 14118668,617806538008176,True
80743631 * 95697419,7726957087388389,True
40839812 * 39711380,1621805293460560,True
58684025 * 52639667,3089107534219675,True
58221554 * 52704178,3068519145452612,True
71228456 * 57056560,4064050673471360,True
57594295 * 89704066,5166442439903470,True
89948488 * 88008512,7916232585529856,True
11735691 * 21364401,250726008536091,True
28559983 * 34754252,992580846297716,True
78903065 * 42035092,3316697596356980,True
94078737 * 77314076,7273610622402012,True
48625393 * 51623778,2510226493394754,True
95775938 * 75307847,7212679685185486,True
99127148 * 97505434,9665435586922232,True
55117850 * 33173339,1828443123001150,True
90922510 * 93867801,8534696075100510,True
58859363 * 50112078,2949564989686314,True
30279148 * 44375311,1343646609315028,True
27570416 * 65623937,1809279242647792,True
52482627 * 47222214,2478345843476178,True
12828313 * 46545688,597102654464344,True
13934824 * 58822341,819678969102984,True
11224945 * 21011516,235853111466620,True
93675607 * 79302195,7428681253057365,True
29994473 * 35657288,1069521562169224,True
61021171 * 69464606,4238811601173626,True
95231202 * 28458886,2710173921360972,True
89981938 * 10729753,965483969201314,True
74163772 * 65147047,4831550740181284,True
86468452 * 92295674,7980664057076648,True
91487551 * 40689483,3722581151126133,True
71987901 * 28578793,2057327321183493,True
58213888 * 52431566,3052245310788608,True
72644506 * 72132574,5240035204738444,True
43715790 * 62899850,2749716633631500,True
97453522 * 25295253,2465111494731066,True
25879089 * 57843091,1496926500024099,True
44562871 * 33756711,1504295957677281,True
99422419 * 96093073,9553805766803587,True
84497123 * 95591172,8077179018198156,True
95274380 * 43065370,4103026426220600,True
59222838 * 25929516,1535619525486408,True
75930344 * 88333512,6707193952888128,True
37013264 * 51639143,1911333232592752,True
74263898 * 55736184,4139186283485232,True
33821591 * 45318890,1532756962153990,True
28440077 * 40839008,1161464532123616,True
19428181 * 98978557,1922973320514817,True
69911070 * 26466804,1850322587120280,True
15716776 * 41195611,647462190270136,True
61873864 * 94471494,5845316371632816,True
62139453 * 29110950,1808938509310350,True
26131594 * 62528325,1633964802400050,True
71850068 * 83889340,6027454783475120,True
64719085 * 65882461,4263852593468185,True
25930207 * 50129273,1299862425649511,True
95920043 * 54650413,5242069964927759,True
12204301 * 49955032,609666246992632,True
17919391 * 56736192,1016678008299072,True
19445731 * 49245946,957623418756526,True
58953986 * 24402270,1438611083948220,True
70046440 * 23138790,1620789865407600,True
26119780 * 51322234,1340525461188520,True
13811723 * 19222012,265489105246676,True
17802914 * 15524940,276389171675160,True
77508688 * 76923643,5962250645110384,True
38829739 * 17275584,670806417792576,True
53793548 * 44038897,2369008519636556,True
55718036 * 59147533,3295584373005188,True
88971069 * 62772183,5584908224973627,True
37417094 * 47322762,1770680234093628,True
79049764 * 79645967,6295994894901788,True
48552058 * 84267574,4091364140367292,True
92597997 * 18956820,1755363561489540,True
27228328 * 71758697,1953869338768616,True
38942165 * 34834236,1356520565960940,True
38918739 * 18653194,725958788802366,True
96570909 * 43406389,4191794442137601,True
85822508 * 88437109,7589894494649372,True
45560489 * 84406201,3845587792192289,True
40658226 * 36941583,1501979230411758,True
12116770 * 87481241,1059990076511570,True
19625755 * 96138795,1886796436665225,True
72753485 * 17505851,1273611668140735,True
57913202 * 66446633,3848137279148866,True
92699529 * 78835912,7308051910685448,True
33357190 * 68933482,2299427256435580,True
84679547 * 15584985,1319729469801795,True
52073963 * 76882254,4003563650152602,True
94001436 * 19717988,1853519187030768,True
85065543 * 23808699,2025299908558557,True
55899488 * 44780998,2503234860329024,True
75708373 * 20984253,1588683653250369,True
22362666 * 56202614,1256840285208924,True
43591027 * 82471497,3595017252457419,True
22740988 * 29988029,681957407632652,True
34477930 * 33664677,1160688377078610,True
63026310 * 94957784,5984838731297040,True
28608659 * 89758615,2567873608847285,True
59285582 * 88930724,5272309730021368,True
36140325 * 42829118,1547858243983350,True
21106975 * 26718187,563940105054325,True
88528135 * 10816810,957592015949350,True
37570864 * 16453540,618173713658560,True
10184316 * 94666086,964109334307176,True
64958639 * 36169005,2349489338784195,True
78397698 * 35892470,2813887023534060,True
93631844 * 59284286,5550897018403384,True
24895908 * 23447756,583753176182448,True
67069470 * 23005458,1542963875167260,True
96734307 * 79879126,7727051897375682,True
88138977 * 36540587,3220649957159499,True
27625715 * 71812754,1983878675369110,True
45604604 * 40820104,1861584678158816,True
32442908 * 83434260,2706850021228080,True
83184412 * 98023996,8154068469150352,True
11647635 * 48749885,567820866771975,True
41699726 * 48116912,2006462046366112,True
22643195 * 87811624,1988335725498680,True
71152097 * 11735273,834989282817481,True
79978967 * 82603597,6606550358544299,True
62755094 * 14437439,906022841564266,True
86162770 * 23494514,2024352406043780,True
49787943 * 10739387,534691987810941,True
94001871 * 43857481,4122685271346951,True
77037980 * 21298408,1640786329535840,True
33821567 * 34702624,1173697122691808,True
34346531 * 53966870,1853574773427970,True
62939059 * 97753482,6152512171053438,True
92244065 * 38421743,3544177758705295,True
75854868 * 62989037,4778025087082116,True
61900871 * 88264516,5463650418793436,True
25015520 * 61371262,1535234031986240,True
88725320 * 59717613,5298464323061160,True
33062207 * 85782932,2836173054850924,True
54076334 * 83543904,4517748056367936,True
81409978 * 95174482,7748152485781396,True
79967251 * 19639331,1570503311549081,True
49023111 * 94265253,4621175961262083,True
61730966 * 43347179,2675863233044914,True
91188322 * 34409821,3137773837310362,True
38565548 * 24581352,947993310460896,True
13624155 * 43551643,593354334736665,True
95405388 * 11038684,1053149930029392,True
28637703 * 72226452,2068399681119756,True
75644985 * 45326777,3428743366263345,True
59511529 * 97625111,5809819624404719,True
88086600 * 56513962,4978122765109200,True
78844387 * 55841422,4402782686798314,True
92150366 * 92570627,8530417158899482,True
99560214 * 55217561,5497472189718054,True
94525340 * 14298002,1351523500370680,True
97073065 * 35656058,3461242835877770,True
71940104 * 98754833,7104432956522632,True
66320390 * 91093783,6041375215135370,True
94342696 * 53292022,5027713030771312,True
57965227 * 25840370,1497842912813990,True
70321649 * 19130661,1345299627979989,True
35541539 * 22456483,798137966347337,True
13708840 * 40979768,561785082749120,True
60172818 * 13333749,802329251834682,True
22854617 * 28443974,650076131727958,True
24464909 * 29186495,714044944203955,True
98007600 * 54837026,5374445309397600,True
49446041 * 96051224,4749352760004184,True
53187724 * 97458854,5183614627908296,True
31425253 * 80203258,2520407674074274,True
90458611 * 41166621,3723875355223431,True
13616191 * 29727118,404770116567538,True
20955488 * 91066071,1908333958047648,True
70435159 * 46632658,3284578680822622,True
17348961 * 53735240,932250583085640,True
45742352 * 56746797,2595731963246544,True
78445153 * 61360669,4813447067887357,True
94939047 * 82053981,7790126758696107,True
23032693 * 88283376,2033403896411568,True
91102657 * 77082708,7022439507555156,True
41342443 * 75734385,3131044495002555,True
84520731 * 48908453,4133778199639143,True
69010526 * 23491167,1621137791023842,True
96243970 * 69845404,6722198967213880,True
93920224 * 14668904,1377706749514496,True
92528276 * 61795302,5717812758959352,True
36542632 * 12568792,459296740740544,True
86746324 * 54190771,4700850178975804,True
17468624 * 47531856,830316120486144,True
46152787 * 82947604,3828263099572348,True
44102530 * 76454227,3371824839894310,True
13700947 * 99232261,1359575948651167,True
21029481 * 54561052,1147390606374012,True
93746578 * 44368684,4159412295363352,True
85803400 * 92179484,7909313137445600,True
44537547 * 38459406,1712887602317082,True
68920856 * 46547775,3208112497895400,True
83957008 * 61503532,5163652528152256,True
26057130 * 40453449,1054100779541370,True
35330047 * 99696944,3522297717276368,True
76645029 * 98354326,7538370168545454,True
91889595 * 17607662,1617960930076890,True
82441830 * 36909414,3042879634387620,True
87436313 * 40597328,3549680677971664,True
17208496 * 35424751,609606685884496,True
95591829 * 15362778,1468556047540962,True
67561655 * 53684350,3627003533599250,True
20452081 * 37091111,758590406551991,True
48500905 * 73275490,3553927579318450,True
52261959 * 92661851,4842689857826109,True
46871060 * 72071371,3378061554423260,True
91028777 * 27241340,2479745864041180,True
51748290 * 88782241,4594329154117890,True
39215297 * 76384066,2995423834257602,True
11579048 * 11846962,137176541652176,True
27925624 * 54196905,1513482390993720,True
52445965 * 23285655,1221238647132075,True
98601443 * 76595146,7552391922395678,True
99594014 * 77737010,7742140862258140,True
81652948 * 81558247,6659471301262156,True
78416695 * 40256532,3156784191601740,True
16246495 * 40947140,665247505274300,True
67971126 * 93878265,6381011378976390,True
20373801 * 96696823,1970081829134223,True
21905877 * 93887903,2056696854905931,True
59352310 * 58181485,3453205533980350,True
88861310 * 13647090,1212698295087900,True
61777862 * 96612565,5968517708036030,True
46647984 * 44697270,2085037535803680,True
31528520 * 91428973,2882620203809960,True
85623246 * 56846306,4867365242829276,True
41722688 * 21538433,898641320067904,True
53944292 * 31596909,1704472885393428,True
37808499 * 53643047,2028163088856453,True
48664994 * 77876136,3789841691183184,True
50931438 * 79058843,4026580560606234,True
88386343 * 65991966,5832788542120338,True
44040317 * 63834310,2811283247876270,True
94964873 * 96289203,9144091934166219,True
75209183 * 59725495,4491905683220585,True
14899589 * 22755324,339044975161836,True
49012187 * 28330013,1388515894868431,True
18342402 * 81310194,1491424265045988,True
64791459 * 25081312,1625054798114208,True
59701940 * 50483106,3013939365425640,True
36625826 * 38933962,1425988517702612,True
79276483 * 12231975,969707958143925,True
79026096 * 53030487,4190792356588752,True
82833720 * 32228798,2669631229468560,True
80343723 * 25413269,2041796645060487,True
37426620 * 99856657,3737297156009340,True
32955124 * 41795282,1377368700924968,True
79304301 * 44452519,3525275946984219,True
26535250 * 43706290,1159757331722500,True
68837561 * 15807900,1088177280531900,True
78841334 * 74828328,5899565200509552,True
44881402 * 80497808,3612854480966816,True
34592416 * 78901416,2729390605261056,True
84107902 * 18437427,1550733303248154,True
50259984 * 97279070,4889244501734880,True
17280606 * 24793917,428453910873702,True
28628781 * 16768764,480069272196684,True
77827157 * 69523011,5410778292209727,True
34894017 * 10517807,367008536260719,True
11145157 * 34241941,381631808429737,True
78343729 * 66693365,5225006913658085,True
78811511 * 78674849,6200483727386839,True
42680706 * 80241177,3424750084630962,True
19821286 * 80154740,1588770025795640,True
98254973 * 50620711,4973736592545803,True
94250790 * 79026252,7448286681739080,True
99198421 * 41457590,4112527466465390,True
64096919 * 82815273,5308203845443887,True
50197779 * 16202770,813343067647830,True
95882145 * 98311765,9426342906935925,True
56346059 * 26956622,1518899413652698,True
62828952 * 63053275,3961571188417800,True
74462962 * 74677392,5560699802755104,True
10060642 * 78031150,785043464998300,True
99712327 * 38718429,3860704653374283,True
98990387 * 26384972,2611858589264164,True
95483530 * 65469199,6251230226792470,True
86533836 * 47020720,4068883273081920,True
69490774 * 72932937,5068166242223238,True
38291393 * 42370713,1622433623173209,True
84754560 * 14085051,1193772300082560,True
42256106 * 47411640,2003431285473840,True
27222810 * 81016593,2205499318086330,True
73479266 * 83375923,6126401624112518,True
81000539 * 73706705,5970282832913995,True
40775795 * 70756089,2885135780065755,True
30522781 * 46127999,1407954811445219,True
33731608 * 47260731,1594180451885448,True
21684964 * 82064616,1779568243633824,True
31996442 * 23927458,765593522104436,True
10363210 * 67940122,704077751711620,True
40838532 * 75488616,3082844260151712,True
12360505 * 90523962,1118921884920810,True
55128652 * 73317958,4041920191932616,True
92022547 * 93208911,8577321393316317,True
81255357 * 39803643,3234259221865551,True
32368197 * 58828439,1904170502754483,True
67357756 * 94424934,6360251664688104,True
72446711 * 10118261,733034730489571,True
69133064 * 94539137,6535780208725768,True
25039119 * 93605821,2343807291111699,True
41861953 * 56594596,2369160317805988,True
24618410 * 51364324,1264507987604840,True
44180486 * 53428007,2360475315271402,True
52309828 * 51670247,2702861733287516,True
73676421 * 63133723,4651466755045383,True
85524823 * 80297233,6867406639714759,True
80211352 * 90520159,7260744336644968,True
99599983 * 88129776,8777724191393808,True
56989325 * 33053321,1883686452798325,True
57599030 * 95727339,5513801870881170,True
96828718 * 32352655,3132666107546290,True
72653135 * 85087382,6181865051242570,True
77940790 * 28997197,2260064441965630,True
69560185 * 64328347,4474691718064195,True
40804900 * 33031733,1347856561891700,True
66777901 * 34702182,2317338874079982,True
84486929 * 27468399,2320720676056671,True
45943616 * 93500643,4295757637745088,True
41477068 * 52711558,2186320875551944,True
91603108 * 42384007,3882506770693756,True
54112248 * 30677592,1660033466346816,True
91719292 * 84470937,7747614536216604,True
48330674 * 87811684,4243997872795016,True
22311396 * 24321850,542654426802600,True
24496782 * 34051156,834143745379992,True
80287116 * 36531165,2932981881970140,True
11912558 * 18741265,223256406305870,True
75431323 * 30226686,2280038914885578,True
59058598 * 17993011,1062642003458578,True
38496951 * 46025124,1771826943396924,True
42481660 * 11921329,506437845326140,True
78152865 * 46128242,3605054269713330,True
10879560 * 64746030,704408318146800,True
22950705 * 44684335,1025536990706175,True
34564178 * 87659143,3029866221979454,True
65064182 * 44871605,2919534274352110,True
43336458 * 97470267,4224016132094286,True
61481282 * 48557649,2985386511426018,True
45981383 * 92547488,4255461491415904,True
74076785 * 31031506,2298714198188210,True
55513751 * 15521532,861658462586532,True
13184950 * 68259246,899994745547700,True
34307372 * 83451429,2862999218634588,True
15801410 * 50419897,796705464654770,True
72891919 * 13631749,993644343936331,True
96920462 * 47276312,4582042000696144,True
61671832 * 55771437,3439526693062584,True
70550750 * 73717997,5200859976847750,True
95956142 * 21125546,2027125891803532,True
39932967 * 12318259,491904630144453,True
18627463 * 59563933,1109524958091979,True
57685152 * 81718937,4713969302123424,True
93182157 * 74806695,6970649198141115,True
47299575 * 64770459,3063615183254925,True
48596879 * 52318792,2542530004250168,True
72142689 * 71120615,5130832409433735,True
63207286 * 40421820,2554953537380520,True
41847658 * 23838929,997603347878282,True
73433257 * 52617575,3863879907691775,True
63855066 * 96079871,6135186503976486,True
41293856 * 12115292,500287123245952,True
29676509 * 45054843,1337070453783087,True
98856069 * 14851758,1468186413619302,True
59999032 * 51329328,3079709993210496,True
62606110 * 92283768,5777527730622480,True
25733287 * 48974640,1260278466841680,True
10147267 * 80073877,812531009644159,True
21439907 * 62977843,1350239096980601,True
73905542 * 11286218,834114058420156,True
76647046 * 85991481,6590992999815126,True
28378061 * 49929926,1416914485753486,True
45664500 * 69903173,3192093443458500,True
17046069 * 61796454,1053386618839326,True
67173743 * 78809069,5293900147075267,True
14031976 * 84315225,1183109213634600,True
23105672 * 46256732,1068792877383904,True
89840271 * 49496920,4446816706465320,True
87746696 * 66683615,5851266893586040,True
36930091 * 78835174,2911390149820834,True
54177330 * 57280426,3103300541942580,True
87117485 * 27147742,2365043006468870,True
88600024 * 94957030,8413195136968720,True
63851000 * 23859452,1523449869652000,True
79370676 * 42755793,3393556193326068,True
83970069 * 56396042,4735579538066898,True
48242324 * 33585647,1620249664323628,True
87558424 * 44432054,3890400623322896,True
23354342 * 89292211,2085360833630162,True
44659717 * 82484808,3683748182079336,True
94091677 * 27984251,2633085106178927,True
86599849 * 48391412,4190688972096788,True
54354436 * 45234170,2458677798278120,True
85151397 * 64896760,5526049774773720,True
24567458 * 20802097,511054644359426,True
34181748 * 82536318,2821235622723864,True
66866363 * 76954185,5145646468579155,True
96614250 * 87743889,8477310027818250,True
51312658 * 92108152,4726314102588016,True
93417419 * 82371029,7694888929554151,True
20255189 * 35737858,723877068245162,True
31954470 * 43363300,1385651268951000,True
99612670 * 74746716,7445719954491720,True
61297226 * 27638075,1694137329479950,True
84177326 * 74048119,6233172652749794,True
62072546 * 50759812,3150790765321352,True
38098988 * 79436758,3026460089800904,True
15192523 * 79586305,1209116769197515,True
83057689 * 44293744,3678936013797616,True
58640402 * 30662583,1798066193478366,True
59880004 * 75050604,4494030467722416,True
73578603 * 61981456,4560508944385968,True
26870352 * 53817747,1446101805736944,True
52973392 * 61887923,3278413205144816,True
28900290 * 87906317,2540518054131930,True
40727714 * 23917036,974086201935704,True
40569632 * 73457506,2980143986057792,True
51378988 * 99775489,5126363652025132,True
55869735 * 30284333,1691977659361755,True
32657175 * 42587697,1390793873775975,True
87283663 * 88068383,7686931062726929,True
23455685 * 74749998,1753312406838630,True
65440362 * 14176549,927718498470738,True
65932591 * 99863720,6584273806498520,True
74725169 * 94730292,7078737079119348,True
85313012 * 44313991,3780560045950892,True
59171692 * 21496407,1271978774110644,True
78500306 * 82978516,6513838897425896,True
90212037 * 51840301,4676619151903137,True
38525004 * 98181947,3782459900902788,True
41933759 * 26810523,1124266010145957,True
57193834 * 52558553,3006025155562202,True
89678484 * 54995160,4931882576137440,True
70212597 * 13240235,929631284240295,True
29069678 * 26605023,773399451792594,True
40124143 * 19984744,801870726074392,True
73497780 * 80122131,5888798757369180,True
17728630 * 58502385,1037167137782550,True
54248575 * 46860765,2542129724659875,True
28145363 * 79282369,2231431055004947,True
40516376 * 47756651,1934926428416776,True
54418857 * 24425462,1329205723736934,True
40355256 * 61051891,2463764690589096,True
60942007 * 90524050,5516717288768350,True
18205774 * 38678990,704180950488260,True
81831856 * 14070763,1151436651626128,True
25351200 * 28882186,732198073723200,True
33806631 * 81955781,2770648846583811,True
43746911 * 94006955,4112513893766005,True
47598873 * 14085419,670450070132787,True
99533344 * 18694033,1860679617336352,True
91969947 * 90826024,8353264613500728,True
46749632 * 47753508,2232458925709056,True
19842588 * 78997980,1567524369972240,True
88911150 * 51705661,4597209781020150,True
98374171 * 37437026,3682836397455446,True
88156417 * 20798695,1833538429475815,True
58143090 * 18775794,1091682680363460,True
18731371 * 56738304,1062786222134784,True
79095704 * 77972332,6167276492061728,True
45944496 * 22611779,1038886789818384,True
