question,answer,correct
797129 + 512635,1309764,True
824707 + 152853,977560,True
886943 + 962819,1849762,True
857519 + 392004,1249523,True
142819 + 690176,832995,True
239674 + 122743,362417,True
840774 + 459956,1300730,True
649077 + 910494,1559571,True
359369 + 250091,609460,True
770336 + 268910,1039246,True
782155 + 598227,1380382,True
452234 + 720148,1172382,True
361814 + 933173,1294987,True
753815 + 426460,1180275,True
438975 + 359613,798588,True
691253 + 382981,1074234,True
740423 + 177180,917603,True
359226 + 111864,471090,True
178892 + 908544,1087436,True
885447 + 513267,1398714,True
319215 + 205493,524708,True
881570 + 577263,1458833,True
834289 + 837591,1671880,True
940992 + 978944,1919936,True
889939 + 864290,1754229,True
409368 + 252337,661705,True
164206 + 595294,759500,True
966773 + 546077,1512850,True
373296 + 317310,690606,True
169400 + 395114,564514,True
956978 + 560309,1517287,True
112835 + 171700,284535,True
268437 + 996119,1264556,True
462422 + 891913,1354335,True
464426 + 453453,917879,True
498196 + 490703,988899,True
459468 + 284636,744104,True
101398 + 284699,386097,True
821776 + 461940,1283716,True
984331 + 582899,1567230,True
595567 + 543165,1138732,True
909159 + 102977,1012136,True
150255 + 218088,368343,True
534147 + 607460,1141607,True
806148 + 466979,1273127,True
235359 + 501619,736978,True
745971 + 570028,1315999,True
946519 + 146165,1092684,True
239681 + 241016,480697,True
213404 + 608073,821477,True
482098 + 494856,976954,True
586465 + 487038,1073503,True
902224 + 772227,1674451,True
199823 + 664992,864815,True
411619 + 914402,1326021,True
857217 + 796887,1654104,True
823534 + 513240,1336774,True
529373 + 337164,866537,True
845125 + 314023,1159148,True
957371 + 802010,1759381,True
121642 + 107335,228977,True
139834 + 794864,934698,True
371481 + 927174,1298655,True
294207 + 778451,1072658,True
146911 + 883685,1030596,True
745702 + 477901,1223603,True
344488 + 410074,754562,True
384110 + 144602,528712,True
942616 + 567452,1510068,True
479440 + 397280,876720,True
635365 + 313216,948581,True
697686 + 799382,1497068,True
590993 + 883396,1474389,True
777163 + 275304,1052467,True
814071 + 729856,1543927,True
848938 + 126567,975505,True
821040 + 850989,1672029,True
134234 + 953695,1087929,True
296260 + 575388,871648,True
836607 + 847290,1683897,True
553398 + 301891,855289,True
386785 + 132795,519580,True
972456 + 102334,1074790,True
239426 + 960772,1200198,True
144669 + 741525,886194,True
117661 + 955623,1073284,True
589049 + 623851,1212900,True
243343 + 377630,620973,True
435532 + 898034,1333566,True
734727 + 613604,1348331,True
223758 + 756372,980130,True
906033 + 316262,1222295,True
336364 + 772966,1109330,True
494386 + 716814,1211200,True
420241 + 533710,953951,True
597347 + 490954,1088301,True
308361 + 161851,470212,True
590392 + 749197,1339589,True
954403 + 202089,1156492,True
366528 + 314995,681523,True
778002 + 646758,1424760,True
391729 + 464357,856086,True
887125 + 340354,1227479,True
660002 + 160941,820943,True
676775 + 188093,864868,True
833024 + 924566,1757590,True
672956 + 867889,1540845,True
501643 + 697338,1198981,True
169903 + 884515,1054418,True
330818 + 661205,992023,True
310151 + 358078,668229,True
829297 + 684209,1513506,True
410636 + 357143,767779,True
127342 + 633563,760905,True
988442 + 102340,1090782,True
281299 + 232231,513530,True
155947 + 107562,263509,True
307436 + 949162,1256598,True
352386 + 617268,969654,True
111125 + 306010,417135,True
808040 + 513697,1321737,True
205618 + 664727,870345,True
799372 + 292551,1091923,True
927280 + 461202,1388482,True
494413 + 893793,1388206,True
776134 + 105471,881605,True
370291 + 434025,804316,True
721455 + 694491,1415946,True
403931 + 569202,973133,True
646713 + 554349,1201062,True
427451 + 716291,1143742,True
385970 + 470096,856066,True
364191 + 446928,811119,True
857614 + 345033,1202647,True
310855 + 425754,736609,True
382359 + 441945,824304,True
907398 + 472311,1379709,True
693776 + 811735,1505511,True
134377 + 393580,527957,True
450156 + 915033,1365189,True
170413 + 589354,759767,True
484592 + 246282,730874,True
207268 + 199859,407127,True
715051 + 793972,1509023,True
834688 + 502205,1336893,True
527174 + 369473,896647,True
821780 + 358311,1180091,True
165623 + 920090,1085713,True
340514 + 786631,1127145,True
854066 + 206790,1060856,True
421886 + 621822,1043708,True
431825 + 718213,1150038,True
532263 + 248212,780475,True
956692 + 488947,1445639,True
207898 + 194494,402392,True
686637 + 777990,1464627,True
583062 + 355888,938950,True
969203 + 115630,1084833,True
258359 + 161335,419694,True
437333 + 985543,1422876,True
977804 + 968990,1946794,True
415823 + 166473,582296,True
513222 + 253411,766633,True
219782 + 853525,1073307,True
627275 + 753386,1380661,True
548734 + 707503,1256237,True
449388 + 252639,702027,True
613890 + 931437,1545327,True
881051 + 117601,998652,True
942429 + 391286,1333715,True
485526 + 582492,1068018,True
119341 + 427364,546705,True
525618 + 254366,779984,True
866386 + 618773,1485159,True
492298 + 111108,603406,True
788388 + 199784,988172,True
569613 + 215903,785516,True
781517 + 419854,1201371,True
113935 + 637529,751464,True
413860 + 402350,816210,True
228482 + 355442,583924,True
392478 + 451166,843644,True
324022 + 691901,1015923,True
869658 + 189608,1059266,True
222410 + 790454,1012864,True
755179 + 537128,1292307,True
163135 + 311047,474182,True
532658 + 802378,1335036,True
823035 + 565351,1388386,True
509027 + 816588,1325615,True
446308 + 557923,1004231,True
328399 + 118539,446938,True
528550 + 715048,1243598,True
251201 + 277353,528554,True
337720 + 232981,570701,True
760626 + 901310,1661936,True
195334 + 892731,1088065,True
756259 + 566095,1322354,True
316821 + 251442,568263,True
172610 + 810261,982871,True
259592 + 131216,390808,True
907594 + 908983,1816577,True
540196 + 170733,710929,True
889312 + 142711,1032023,True
549146 + 442484,991630,True
526754 + 727245,1253999,True
546376 + 139180,685556,True
755609 + 228201,983810,True
897412 + 347483,1244895,True
800668 + 665191,1465859,True
549202 + 252619,801821,True
445442 + 617707,1063149,True
549687 + 836772,1386459,True
151741 + 701374,853115,True
134593 + 352181,486774,True
391032 + 189154,580186,True
674229 + 652255,1326484,True
731356 + 274723,1006079,True
522992 + 571524,1094516,True
600066 + 551965,1152031,True
461363 + 592857,1054220,True
863317 + 333621,1196938,True
396878 + 194640,591518,True
385545 + 155889,541434,True
986874 + 904440,1891314,True
504825 + 143889,648714,True
448738 + 165370,614108,True
888040 + 558501,1446541,True
488304 + 256040,744344,True
279791 + 709220,989011,True
800850 + 260823,1061673,True
319661 + 284903,604564,True
507734 + 484959,992693,True
434241 + 575699,1009940,True
453112 + 328069,781181,True
442082 + 760036,1202118,True
956433 + 103249,1059682,True
505969 + 744630,1250599,True
305412 + 429505,734917,True
992425 + 761958,1754383,True
383898 + 507880,891778,True
808405 + 643460,1451865,True
235278 + 887479,1122757,True
929839 + 414020,1343859,True
147491 + 901528,1049019,True
589881 + 911121,1501002,True
305928 + 178287,484215,True
814232 + 880213,1694445,True
297241 + 651155,948396,True
302151 + 212003,514154,True
532695 + 371327,904022,True
690120 + 383817,1073937,True
543767 + 153208,696975,True
504538 + 550172,1054710,True
842376 + 887086,1729462,True
220353 + 592836,813189,True
977094 + 568489,1545583,True
489034 + 562474,1051508,True
522154 + 775476,1297630,True
463615 + 467346,930961,True
285097 + 298117,583214,True
874351 + 361920,1236271,True
268761 + 898414,1167175,True
950458 + 709989,1660447,True
809209 + 945856,1755065,True
834887 + 528636,1363523,True
199251 + 900960,1100211,True
332846 + 429670,762516,True
747504 + 758632,1506136,True
986734 + 331310,1318044,True
929805 + 844455,1774260,True
109252 + 796126,905378,True
885985 + 861857,1747842,True
507348 + 471331,978679,True
383062 + 158295,541357,True
227081 + 935523,1162604,True
813874 + 469243,1283117,True
703485 + 512677,1216162,True
739420 + 441667,1181087,True
214946 + 174581,389527,True
855365 + 650838,1506203,True
106961 + 366729,473690,True
446771 + 644587,1091358,True
683714 + 378208,1061922,True
798545 + 943944,1742489,True
866794 + 271422,1138216,True
323641 + 816689,1140330,True
179881 + 159828,339709,True
222561 + 527826,750387,True
186337 + 379984,566321,True
990292 + 873271,1863563,True
303265 + 313386,616651,True
717897 + 313430,1031327,True
241831 + 580940,822771,True
665543 + 226843,892386,True
547780 + 326414,874194,True
908353 + 695857,1604210,True
263274 + 745890,1009164,True
863852 + 405841,1269693,True
725488 + 882096,1607584,True
934005 + 132604,1066609,True
822129 + 257597,1079726,True
131547 + 404890,536437,True
254881 + 370318,625199,True
668988 + 667955,1336943,True
884991 + 762063,1647054,True
871008 + 384478,1255486,True
546842 + 696378,1243220,True
569724 + 465961,1035685,True
137749 + 750460,888209,True
560797 + 684522,1245319,True
789039 + 280778,1069817,True
272326 + 347429,619755,True
972064 + 581013,1553077,True
963921 + 909777,1873698,True
276737 + 124370,401107,True
170482 + 578192,748674,True
814060 + 801362,1615422,True
417926 + 549516,967442,True
738643 + 557650,1296293,True
338629 + 529019,867648,True
347155 + 650487,997642,True
809296 + 557279,1366575,True
507660 + 941272,1448932,True
551898 + 231427,783325,True
497024 + 648051,1145075,True
624973 + 929455,1554428,True
914874 + 499813,1414687,True
678511 + 263449,941960,True
814356 + 176355,990711,True
809189 + 730383,1539572,True
886822 + 257145,1143967,True
256927 + 446604,703531,True
116758 + 742061,858819,True
603649 + 135272,738921,True
663266 + 208731,871997,True
474636 + 797896,1272532,True
586664 + 119549,706213,True
112969 + 144795,257764,True
570995 + 154192,725187,True
526542 + 949415,1475957,True
204848 + 989518,1194366,True
433832 + 500745,934577,True
628456 + 176999,805455,True
919705 + 851066,1770771,True
787482 + 238459,1025941,True
492617 + 491514,984131,True
564164 + 818533,1382697,True
495530 + 524685,1020215,True
756469 + 565183,1321652,True
286046 + 968251,1254297,True
640956 + 952327,1593283,True
755332 + 479043,1234375,True
468741 + 697976,1166717,True
484910 + 738319,1223229,True
197964 + 258851,456815,True
182890 + 570511,753401,True
112628 + 310614,423242,True
156611 + 581230,737841,True
537261 + 921475,1458736,True
221791 + 913752,1135543,True
717420 + 665983,1383403,True
812087 + 113887,925974,True
973711 + 483675,1457386,True
361629 + 767897,1129526,True
318620 + 359840,678460,True
108298 + 750339,858637,True
129404 + 445193,574597,True
869882 + 614090,1483972,True
390034 + 979749,1369783,True
500401 + 406803,907204,True
798098 + 877382,1675480,True
193859 + 807896,1001755,True
664229 + 284095,948324,True
421540 + 182241,603781,True
488725 + 784581,1273306,True
185579 + 842051,1027630,True
991003 + 890145,1881148,True
518971 + 492597,1011568,True
318947 + 861911,1180858,True
245335 + 822210,1067545,True
901682 + 663951,1565633,True
343168 + 898184,1241352,True
416975 + 108702,525677,True
574885 + 654370,1229255,True
314042 + 923937,1237979,True
288610 + 149896,438506,True
228074 + 445727,673801,True
692557 + 335437,1027994,True
226886 + 359823,586709,True
269714 + 323431,593145,True
872899 + 349406,1222305,True
684370 + 752140,1436510,True
834068 + 777041,1611109,True
547420 + 736450,1283870,True
767394 + 757996,1525390,True
143153 + 515474,658627,True
480198 + 881032,1361230,True
224894 + 552810,777704,True
478481 + 352287,830768,True
285546 + 701018,986564,True
741129 + 998548,1739677,True
842918 + 687489,1530407,True
475477 + 918017,1393494,True
376586 + 814496,1191082,True
383788 + 654981,1038769,True
701525 + 920860,1622385,True
101009 + 976679,1077688,True
221223 + 404874,626097,True
745392 + 854261,1599653,True
702311 + 483574,1185885,True
416368 + 386645,803013,True
778382 + 218171,996553,True
505092 + 249253,754345,True
925158 + 395959,1321117,True
783446 + 137661,921107,True
415967 + 518188,934155,True
582897 + 574211,1157108,True
448903 + 227221,676124,True
403150 + 701948,1105098,True
836983 + 258335,1095318,True
772463 + 151330,923793,True
508961 + 678256,1187217,True
227389 + 651308,878697,True
954806 + 835469,1790275,True
994992 + 533747,1528739,True
135704 + 763044,898748,True
708379 + 905800,1614179,True
567547 + 343892,911439,True
630819 + 804945,1435764,True
632837 + 608186,1241023,True
546711 + 666483,1213194,True
884242 + 782277,1666519,True
540963 + 523354,1064317,True
523728 + 881686,1405414,True
709522 + 940323,1649845,True
791799 + 354318,1146117,True
873245 + 738300,1611545,True
993858 + 388897,1382755,True
907300 + 717734,1625034,True
590401 + 383688,974089,True
345174 + 907136,1252310,True
112772 + 307956,420728,True
977774 + 466239,1444013,True
591616 + 435626,1027242,True
666096 + 870989,1537085,True
276295 + 744124,1020419,True
568910 + 324922,893832,True
786099 + 957030,1743129,True
623859 + 553999,1177858,True
915317 + 468401,1383718,True
335586 + 550353,885939,True
126784 + 332677,459461,True
866516 + 161380,1027896,True
967742 + 150630,1118372,True
480810 + 533286,1014096,True
117597 + 744058,861655,True
461724 + 622235,1083959,True
988456 + 721624,1710080,True
826583 + 751276,1577859,True
218718 + 298554,517272,True
722491 + 685434,1407925,True
561708 + 890761,1452469,True
888235 + 343895,1232130,True
978988 + 179235,1158223,True
851712 + 167899,1019611,True
113959 + 248402,362361,True
302684 + 745079,1047763,True
729856 + 900604,1630460,True
659192 + 802576,1461768,True
779596 + 492364,1271960,True
649488 + 218913,868401,True
571181 + 606251,1177432,True
191967 + 861009,1052976,True
120049 + 555055,675104,True
969904 + 139981,1109885,True
271354 + 221723,493077,True
793859 + 701481,1495340,True
795319 + 178954,974273,True
603532 + 572408,1175940,True
273525 + 839531,1113056,True
594584 + 116760,711344,True
461334 + 964163,1425497,True
215800 + 664848,880648,True
148256 + 657963,806219,True
877637 + 733732,1611369,True
256913 + 272487,529400,True
665226 + 698742,1363968,True
859123 + 916006,1775129,True
